中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,86 ms,952 Mbps,121856 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,47 ms,269 Mbps,34508 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,1136 Mbps,145408 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,389 Mbps,49868 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,2 ms,741 Mbps,94924 kB/s
129.146.46.164,443,129.146.46.164,US,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,24 ms,904 Mbps,115712 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,667 Mbps,85401 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,140 ms,41 Mbps,5361 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,183 ms,42 Mbps,5490 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,194 Mbps,24883 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,120 Mbps,15462 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,641 Mbps,82124 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,190 ms,51 Mbps,6639 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,37 ms,64 Mbps,8231 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,8 ms,712 Mbps,91136 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,80 ms,400 Mbps,51302 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,23 ms,339 Mbps,43417 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,187 ms,104 Mbps,13414 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,32 ms,832 Mbps,106496 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,26 ms,97 Mbps,12492 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,70 ms,1 Mbps,199 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,38 ms,1000 Mbps,128000 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,188 ms,35 Mbps,4580 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,25 ms,453 Mbps,58060 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,200 Mbps,25702 kB/s
130.162.144.191,443,2a09:bac5:4734:1a14::299:27,KR,Seoul,隧道,163 ms,37 Mbps,4859 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,166 ms,172 Mbps,22016 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:105,KR,Seoul,隧道,155 ms,151 Mbps,19353 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,160 ms,129 Mbps,16588 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,336 Mbps,43110 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,149 Mbps,19148 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,71 ms,50 Mbps,6511 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,103 ms,36 Mbps,4687 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,192 ms,3 Mbps,432 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,171 ms,43 Mbps,5575 kB/s
168.138.220.199,443,2607:a400:a:16b:0:6d41:de1a:a2d4,US,Los Angeles,隧道,108 ms,225 Mbps,28876 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,213 ms,156 Mbps,20070 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,309 ms,40 Mbps,5164 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,38 Mbps,4916 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,135 ms,46 Mbps,5912 kB/s
141.148.241.78,443,2a0b:21c0:1007:1cb:0:53ca:2f50:68c1,DE,Frankfurt,隧道,162 ms,113 Mbps,14540 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,253 ms,149 Mbps,19148 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,108 ms,167 Mbps,21401 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,197 ms,116 Mbps,14848 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,44 Mbps,5717 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,162 ms,0 Mbps,20 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,155 ms,36 Mbps,4682 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,177 ms,32 Mbps,4202 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,208 ms,40 Mbps,5132 kB/s
168.138.149.17,443,168.138.149.17,BR,S
