中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,765 Mbps,97996 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,2 Mbps,271 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,298 Mbps,38195 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,64 ms,428 Mbps,54784 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,69 ms,375 Mbps,48025 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,66 ms,279 Mbps,35737 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,94 ms,448 Mbps,57446 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,354 Mbps,45363 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,220 Mbps,28262 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,45 Mbps,5833 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,321 Mbps,41164 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,367 Mbps,47001 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,275 Mbps,35225 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,47 Mbps,6093 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,310 Mbps,39731 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,256 Mbps,32768 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,49 Mbps,6293 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,152 Mbps,19558 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,45 Mbps,5801 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,42 Mbps,5456 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,33 Mbps,4234 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,27 Mbps,3501 kB/s
