中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,584 Mbps,74854 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,48 ms,461 Mbps,59084 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,516 Mbps,66048 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,48 ms,515 Mbps,65945 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,400 Mbps,51302 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,65 ms,243 Mbps,31129 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,57 ms,415 Mbps,53145 kB/s
184.169.181.217,443,184.169.181.217,US,Miami,中转,49 ms,413 Mbps,52940 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,125 ms,172 Mbps,22118 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,121 ms,39 Mbps,5071 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,39 Mbps,5112 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,147 Mbps,18841 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,127 ms,181 Mbps,23244 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,47 Mbps,6111 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,42 Mbps,5381 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,141 ms,20 Mbps,2642 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,48 Mbps,6178 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,188 ms,0 Mbps,3 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,43 Mbps,5559 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,198 ms,38 Mbps,4985 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,186 ms,35 Mbps,4496 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,204 ms,67 Mbps,8636 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,33 Mbps,4281 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,104 ms,0 Mbps,42 kB/s
