中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,320 Mbps,40960 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,70 ms,404 Mbps,51712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,440 Mbps,56320 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,397 Mbps,50892 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,364 Mbps,46592 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,279 Mbps,35737 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,69 ms,337 Mbps,43212 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,217 Mbps,27852 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,61 ms,331 Mbps,42393 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,260 Mbps,33382 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,257 Mbps,32972 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,311 Mbps,39833 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,48 Mbps,6269 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,44 Mbps,5737 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,116 Mbps,14848 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,166 ms,42 Mbps,5428 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,42 Mbps,5383 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,173 ms,137 Mbps,17612 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,41 Mbps,5357 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,175 ms,44 Mbps,5672 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,99 ms,0 Mbps,59 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,39 Mbps,5087 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,232 ms,54 Mbps,6982 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,1 Mbps,226 kB/s
8.219.171.140,443,8.219.69.217,SG,Singapore,隧道,246 ms,27 Mbps,3491 kB/s
