中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,152 ms,104 Mbps,13312 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,130 ms,3 Mbps,412 kB/s
141.147.113.61,443,2606:f240:f00:2be4:0:fbf5:2cb3:fc40,US,Frankfurt,隧道,156 ms,103 Mbps,13209 kB/s
193.122.117.159,443,193.122.117.159,KR,Seoul,中转,155 ms,31 Mbps,3987 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,228 ms,100 Mbps,12800 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,158 ms,126 Mbps,16179 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,118 Mbps,15155 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,120 Mbps,15360 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,142 ms,126 Mbps,16179 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,141 ms,76 Mbps,9750 kB/s
8.219.15.40,443,8.222.222.65,SG,Singapore,隧道,170 ms,100 Mbps,12800 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,156 ms,44 Mbps,5733 kB/s
141.147.93.72,443,163.123.193.8,DE,Frankfurt,隧道,157 ms,114 Mbps,14643 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,178 ms,9 Mbps,1235 kB/s
8.222.238.78,443,8.222.222.65,SG,Singapore,隧道,171 ms,92 Mbps,11776 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,214 ms,30 Mbps,3929 kB/s
141.147.26.198,443,2a0b:21c0:100a:1b6:0:cf04:1f0:71ee,DE,Frankfurt,隧道,169 ms,69 Mbps,8842 kB/s
8.222.144.99,443,8.219.96.61,SG,Singapore,隧道,170 ms,96 Mbps,12288 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,176 ms,0 Mbps,16 kB/s
8.222.133.161,443,8.222.236.107,SG,Singapore,隧道,170 ms,91 Mbps,11673 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,158 ms,38 Mbps,4942 kB/s
8.219.209.176,443,47.245.125.52,SG,Singapore,隧道,170 ms,88 Mbps,11264 kB/s
141.148.220.141,443,2a09:bac1:36a0:18::243:6,IN,Mumbai,隧道,218 ms,32 Mbps,4156 kB/s
47.245.108.34,443,47.236.1.53,SG,Singapore,隧道,170 ms,55 Mbps,7066 kB/s
8.222.252.28,443,8.222.236.107,SG,Singapore,隧道,171 ms,84 Mbps,10752 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,153 ms,36 Mbps,4705 kB/s
8.222.252.136,443,8.222.210.246,SG,Singapore,隧道,172 ms,104 Mbps,13312 kB/s
47.245.80.44,443,8.222.222.65,SG,Singapore,隧道,171 ms,100 Mbps,12902 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,76 ms,22 Mbps,2844 kB/s
47.245.110.116,443,47.245.84.175,SG,Singapore,隧道,371 ms,100 Mbps,12800 kB/s
8.219.203.165,443,47.236.58.234,SG,Singapore,隧道,339 ms,95 Mbps,12185 kB/s
8.222.196.215,443,47.236.51.143,SG,Singapore,隧道,170 ms,28 Mbps,3647 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,170 ms,11 Mbps,1519 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,148 ms,46 Mbps,5983 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,214 ms,2 Mbps,372 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,150 ms,101 Mbps,13004 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,129 ms,40 Mbps,5224 kB/s
143.47.229.149,443,2a0b:21c0:1007:1cb:0:7c1e:52b0:5198,DE,Frankfurt,隧道,157 ms,86 Mbps,11059 kB/s
168.138.184.172,443,168.138.184.172,SG,Singapore,中转,245 ms,76 Mbps,9820 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,130 ms,151 Mbps,19353 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,129 ms,95 Mbps,12185 kB/s
8.219.106.236,443,47.236.1.53,SG,Singapore,隧道,170 ms,80 Mbps,10342 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,133 ms,43 Mbps,5566 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,159 ms,45 Mbps,5827 kB/s
8.222.185.14,443,8.222.207.55,SG,Singapore,隧道,172 ms,86 Mbps,11059 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,154 ms,109 Mbps,14028 kB/s
8.222.192.81,443,8.219.142.198,SG,Singapore,隧道,262 ms,90 Mbps,11571 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,150 ms,37 Mbps,4823 kB/s
8.219.251.23,443,47.236.1.53,SG,Singapore,隧道,270 ms,75 Mbps,9657 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,208 ms,116 Mbps,14950 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,196 ms,37 Mbps,4775 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,57 ms,368 Mbps,47206 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,3 Mbps,406 kB/s
8.219.206.22,443,8.222.210.246,SG,Singapore,隧道,282 ms,86 Mbps,11059 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,230 ms,37 Mbps,4771 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,54 ms,24 Mbps,3172 kB/s
8.222.228.243,443,8.222.222.65,SG,Singapore,隧道,171 ms,69 Mbps,8859 kB/s
132.226.31.178,443,2a09:bac5:60ef:1846::26b:a4,US,Los Angeles,隧道,20 ms,44 Mbps,5717 kB/s
8.222.248.175,443,47.236.58.234,SG,Singapore,隧道,170 ms,80 Mbps,10240 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,68 ms,49 Mbps,6327 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,392 Mbps,50278 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,40 ms,44 Mbps,5745 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,174 ms,1 Mbps,145 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,168 ms,34 Mbps,4456 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,236 ms,27 Mbps,3489 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,3 ms,112 Mbps,14438 kB/s
8.222.143.48,443,8.219.96.61,SG,Singapore,隧道,170 ms,58 Mbps,7466 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,42 Mbps,5401 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,67 ms,47 Mbps,6031 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,37 ms,667 Mbps,85401 kB/s
144.21.50.66,443,2606:f240:f00:83a7:0:b47:9959:dd4b,US,Frankfurt,隧道,155 ms,121 Mbps,15564 kB/s
8.222.234.215,443,8.219.96.61,SG,Singapore,隧道,170 ms,100 Mbps,12800 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,132 ms,139 Mbps,17817 kB/s
192.9.158.188,443,2a09:bac5:6445:1250::1d3:66,US,San Jose,隧道,29 ms,233 Mbps,29900 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,154 ms,113 Mbps,14540 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,173 ms,99 Mbps,12697 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,158 ms,63 Mbps,8125 kB/s
8.222.242.213,443,47.236.1.53,SG,Singapore,隧道,170 ms,77 Mbps,9932 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,234 ms,43 Mbps,5556 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,153 ms,40 Mbps,5163 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,169 ms,89 Mbps,11468 kB/s
8.219.4.177,443,47.245.84.175,SG,Singapore,隧道,172 ms,90 Mbps,11571 kB/s
144.21.33.104,443,2606:f240:f00:83a7:0:c11a:6940:5f81,US,Frankfurt,隧道,158 ms,100 Mbps,12800 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,150 ms,35 Mbps,4568 kB/s
158.101.141.78,443,158.101.141.78,JP,Tokyo,中转,150 ms,36 Mbps,4708 kB/s
152.70.51.235,443,2a0b:21c0:1007:1cb:0:c68:5dd1:5613,DE,Frankfurt,隧道,157 ms,102 Mbps,13107 kB/s
141.147.167.125,443,2602:ffe4:407:20d9:0:53fa:f4d7:ba29,SG,Singapore,隧道,169 ms,76 Mbps,9844 kB/s
193.123.185.152,443,2a0b:21c0:100a:1b3:0:67b9:c0b2:8832,DE,Frankfurt,隧道,157 ms,88 Mbps,11264 kB/s
8.212.48.236,443,47.76.21.114,HK,Hong Kong,隧道,175 ms,108 Mbps,13824 kB/s
8.219.241.251,443,8.222.222.65,SG,Singapore,隧道,170 ms,104 Mbps,13312 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,151 ms,115 Mbps,14745 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,109 ms,180 Mbps,23040 kB/s
8.222.222.223,443,8.222.222.65,SG,Singapore,隧道,170 ms,100 Mbps,12800 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,151 ms,111 Mbps,14233 kB/s
8.222.214.109,443,47.245.125.52,SG,Singapore,隧道,171 ms,100 Mbps,12902 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,47 Mbps,6092 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,38 Mbps,4875 kB/s
130.61.39.13,443,2603:c020:801c:9969:5536:e049:b1aa:bdf2,DE,Frankfurt,隧道,216 ms,112 Mbps,14438 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,155 ms,40 Mbps,5170 kB/s
8.219.244.215,443,47.245.125.52,SG,Singapore,隧道,170 ms,70 Mbps,9029 kB/s
130.162.144.191,443,2a09:bac5:4753:1a14::299:28,KR,Seoul,隧道,139 ms,2 Mbps,280 kB/s
8.219.101.43,443,8.222.236.107,SG,Singapore,隧道,170 ms,96 Mbps,12288 kB/s
8.219.205.135,443,8.222.207.55,SG,Singapore,隧道,171 ms,87 Mbps,11161 kB/s
8.222.248.129,443,8.222.236.107,SG,Singapore,隧道,172 ms,75 Mbps,9725 kB/s
8.219.55.1,443,47.236.1.53,SG,Singapore,隧道,172 ms,55 Mbps,7110 kB/s
8.219.208.40,443,8.219.142.198,SG,Singapore,隧道,219 ms,69 Mbps,8833 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,180 ms,77 Mbps,9940 kB/s
8.219.118.54,443,47.245.125.52,SG,Singapore,隧道,170 ms,75 Mbps,9675 kB/s
129.159.205.103,443,129.159.205.103,DE,Frankfurt,中转,159 ms,38 Mbps,4983 kB/s
8.222.148.174,443,8.219.142.198,SG,Singapore,隧道,170 ms,90 Mbps,11571 kB/s
8.222.170.103,443,47.245.125.52,SG,Singapore,隧道,170 ms,89 Mbps,11468 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:138,KR,Seoul,隧道,134 ms,128 Mbps,16486 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,281 ms,89 Mbps,11468 kB/s
8.222.178.195,443,8.219.142.198,SG,Singapore,隧道,171 ms,80 Mbps,10342 kB/s
8.219.137.222,443,8.222.220.238,SG,Singapore,隧道,171 ms,86 Mbps,11059 kB/s
8.222.246.121,443,8.222.207.55,SG,Tokyo,隧道,186 ms,65 Mbps,8328 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,218 ms,64 Mbps,8205 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,132 Mbps,16896 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,28 Mbps,3705 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,388 ms,36 Mbps,4663 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,175 ms,0 Mbps,24 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,178 ms,0 Mbps,6 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,0 ms,1 Mbps,133 kB/s
