中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,912 Mbps,116736 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1984 Mbps,253952 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,22 ms,824 Mbps,105472 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,540 Mbps,69222 kB/s
129.146.46.164,443,129.146.46.164,360 Mbps,46182 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,27 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,27 ms,662 Mbps,84787 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,71 ms,216 Mbps,27648 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,6 Mbps,857 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,44 Mbps,5701 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,115 ms,45 Mbps,5808 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,194 Mbps,24883 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,41 Mbps,5251 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,45 Mbps,5760 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,110 Mbps,14131 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,169 ms,42 Mbps,5458 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,169 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,167 ms,113 Mbps,14540 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,173 ms,40 Mbps,5120 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,174 ms,9 Mbps,1213 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,162 ms,13 Mbps,1791 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,37 Mbps,4794 kB/s
