中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,5 ms,1584 Mbps,202752 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,11 Mbps,1413 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1560 Mbps,199680 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,74 ms,296 Mbps,37888 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,223 Mbps,28569 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,428 Mbps,54886 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,69 ms,372 Mbps,47616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,443 Mbps,56729 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,237 Mbps,30412 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,364 Mbps,46694 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,350 Mbps,44851 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,74 ms,334 Mbps,42803 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,294 Mbps,37683 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,78 ms,223 Mbps,28569 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,330 Mbps,42291 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,228 Mbps,29286 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,45 Mbps,5878 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,271 Mbps,34713 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,89 ms,230 Mbps,29491 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,44 Mbps,5679 kB/s
143.47.252.60,443,2a0b:21c0:1007:c7:0:a7c2:89bf:1f13,DE,Frankfurt,隧道,96 ms,105 Mbps,13516 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,109 Mbps,14028 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,160 ms,1 Mbps,157 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,36 Mbps,4691 kB/s
130.162.129.97,443,130.162.140.114,KR,Seoul,隧道,209 ms,68 Mbps,8818 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,188 ms,90 Mbps,11571 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,212 ms,36 Mbps,4690 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,220 ms,38 Mbps,4954 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,20 Mbps,2639 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:9aca:acc0:c40f,SG,Singapore,隧道,244 ms,50 Mbps,6431 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,122 ms,0 Mbps,35 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,234 ms,3 Mbps,452 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,237 ms,32 Mbps,4162 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,207 ms,0 Mbps,71 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,230 Mbps,29491 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,0 ms,0 Mbps,5 kB/s
