中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,35 ms,548 Mbps,70246 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,278 Mbps,35635 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,72 ms,335 Mbps,42905 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,277 Mbps,35532 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,218 Mbps,27955 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,219 Mbps,28057 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,212 Mbps,27238 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,73 ms,295 Mbps,37785 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,28 Mbps,3694 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,16 ms,280 Mbps,35942 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,284 Mbps,36352 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,93 ms,204 Mbps,26112 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,111 ms,584 Mbps,74752 kB/s
192.9.138.241,443,192.9.138.241,US,280 Mbps,35942 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,75 ms,21 Mbps,2709 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,41 ms,657 Mbps,84172 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,68 ms,316 Mbps,40550 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,65 ms,78 Mbps,10035 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,73 ms,317 Mbps,40652 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,102 ms,91 Mbps,11673 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,72 ms,43 Mbps,5508 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,196 Mbps,25088 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,214 Mbps,27443 kB/s
152.70.54.176,443,2a0b:21c0:1007:c8:0:9c59:d54a:f41f,DE,Frankfurt,隧道,96 ms,243 Mbps,31129 kB/s
144.22.252.124,443,144.22.252.124,BR,S
