中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,31 ms,585 Mbps,74956 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,628 Mbps,80486 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,508 Mbps,65126 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,872 Mbps,111616 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,42 ms,600 Mbps,76800 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,37 ms,465 Mbps,59596 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,41 ms,637 Mbps,81612 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,423 Mbps,54169 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,49 ms,440 Mbps,56320 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,208 Mbps,26624 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,146 ms,136 Mbps,17408 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,43 Mbps,5596 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,138 Mbps,17715 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,86 ms,338 Mbps,43315 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,172 Mbps,22118 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,144 ms,124 Mbps,15872 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,133 ms,44 Mbps,5694 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:b97:3828:d6dd,DE,Frankfurt,隧道,144 ms,128 Mbps,16486 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,40 Mbps,5247 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,1 Mbps,180 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,155 ms,40 Mbps,5133 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,170 ms,39 Mbps,5002 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,190 ms,3 Mbps,390 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,194 ms,41 Mbps,5339 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,194 ms,10 Mbps,1327 kB/s
168.138.216.146,443,2602:ffe4:407:20d9:0:4da9:2681:10a7,SG,Singapore,隧道,188 ms,92 Mbps,11776 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,143 ms,46 Mbps,5970 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,35 Mbps,4515 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,179 ms,0 Mbps,4 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,170 ms,0 Mbps,31 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,58 ms,44 Mbps,5654 kB/s
