中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.162.156.251,443,2607:a400:a:6c:0:4663:78a:4cb7,US,Los Angeles,隧道,203 ms,69 Mbps,8862 kB/s
152.70.88.253,443,2607:a400:a:6b:0:ef92:c51a:9ca3,US,Los Angeles,隧道,204 ms,65 Mbps,8383 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,167 ms,100 Mbps,12902 kB/s
64.110.72.117,443,2607:a400:a:6b:0:e99:b9b8:66c4,US,Los Angeles,隧道,209 ms,70 Mbps,9047 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,210 ms,34 Mbps,4451 kB/s
152.70.251.160,443,2607:a400:a:6c:0:542:9c5c:fad9,US,Los Angeles,隧道,213 ms,69 Mbps,8843 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,251 ms,10 Mbps,1295 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,166 ms,98 Mbps,12595 kB/s
64.110.81.94,443,2607:a400:a:6c:0:a3d0:905c:ff04,US,Los Angeles,隧道,207 ms,68 Mbps,8767 kB/s
8.219.67.224,443,8.222.207.55,SG,Singapore,隧道,252 ms,29 Mbps,3793 kB/s
130.162.144.191,443,2a09:bac5:4754:1482::20b:4d,KR,Seoul,隧道,194 ms,33 Mbps,4309 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,216 ms,33 Mbps,4331 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,215 ms,42 Mbps,5474 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,265 ms,34 Mbps,4474 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,51 ms,0 Mbps,1 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,225 ms,55 Mbps,7159 kB/s
8.222.246.51,443,8.219.142.198,SG,Singapore,隧道,252 ms,44 Mbps,5688 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,192 ms,30 Mbps,3945 kB/s
132.226.230.166,443,2607:a400:a:16b:0:f16d:df31:269a,US,Los Angeles,隧道,207 ms,72 Mbps,9329 kB/s
8.222.241.165,443,47.245.84.175,SG,Singapore,隧道,251 ms,42 Mbps,5447 kB/s
8.219.123.64,443,47.236.51.143,SG,Singapore,隧道,252 ms,42 Mbps,5436 kB/s
47.245.82.41,443,8.222.222.65,SG,Singapore,隧道,251 ms,54 Mbps,6983 kB/s
8.222.210.143,443,47.236.58.234,SG,Singapore,隧道,328 ms,52 Mbps,6688 kB/s
132.226.237.210,443,2607:a400:a:6c:0:3633:c39c:d105,US,Los Angeles,隧道,208 ms,75 Mbps,9681 kB/s
8.219.229.206,443,47.236.1.53,SG,Singapore,隧道,251 ms,51 Mbps,6573 kB/s
8.222.188.218,443,47.245.84.175,SG,Singapore,隧道,252 ms,51 Mbps,6565 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,199 ms,3 Mbps,490 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,204 ms,71 Mbps,9105 kB/s
8.222.172.80,443,8.219.96.61,SG,Singapore,隧道,250 ms,51 Mbps,6650 kB/s
8.222.218.30,443,8.222.218.30,SG,Singapore,中转,338 ms,8 Mbps,1060 kB/s
193.123.234.248,443,2602:ffe4:407:21d9:0:d5c6:db5d:a799,SG,Singapore,隧道,321 ms,47 Mbps,6055 kB/s
8.219.255.225,443,8.219.96.61,SG,Singapore,隧道,251 ms,52 Mbps,6714 kB/s
193.123.81.105,443,193.123.81.105,AE,Marseille,中转,202 ms,35 Mbps,4554 kB/s
8.219.204.70,443,47.245.125.52,SG,Singapore,隧道,251 ms,48 Mbps,6190 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,198 ms,38 Mbps,4957 kB/s
8.220.204.23,443,8.220.204.23,KR,Seoul,中转,166 ms,0 Mbps,30 kB/s
8.219.150.27,443,47.236.1.53,SG,Singapore,隧道,252 ms,48 Mbps,6184 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,75 Mbps,9724 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,230 ms,15 Mbps,1932 kB/s
158.101.201.124,443,2a0b:21c0:100a:1b0:0:7bb4:29d4:c1d5,DE,Frankfurt,隧道,113 ms,189 Mbps,24268 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,71 ms,47 Mbps,6100 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,121 ms,43 Mbps,5548 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,130 ms,76 Mbps,9762 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,231 ms,184 Mbps,23654 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,52 ms,407 Mbps,52121 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,222 ms,259 Mbps,33177 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,198 ms,39 Mbps,5020 kB/s
8.222.227.73,443,47.236.1.53,SG,Singapore,隧道,251 ms,23 Mbps,3051 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,175 ms,43 Mbps,5593 kB/s
8.219.101.43,443,8.219.142.198,SG,Singapore,隧道,251 ms,57 Mbps,7298 kB/s
8.219.119.110,443,8.222.220.238,SG,Singapore,隧道,252 ms,54 Mbps,7016 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,217 ms,0 Mbps,23 kB/s
129.154.203.58,443,107.151.176.202,US,Los Angeles,隧道,228 ms,65 Mbps,8416 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,110 ms,50 Mbps,6433 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,101 ms,47 Mbps,6121 kB/s
8.219.93.177,443,47.236.1.53,SG,Singapore,隧道,252 ms,51 Mbps,6641 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,160 ms,42 Mbps,5401 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,40 ms,12 Mbps,1582 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,142 ms,324 Mbps,41574 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,220 ms,33 Mbps,4281 kB/s
144.22.252.124,443,144.22.252.124,BR,S
