中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1408 Mbps,180224 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,604 Mbps,77312 kB/s
35.197.23.75,443,35.212.218.41,US,Seattle,隧道,24 ms,856 Mbps,109568 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,1 ms,912 Mbps,116736 kB/s
35.230.79.26,443,35.212.218.41,US,Seattle,隧道,59 ms,800 Mbps,102400 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,46 ms,324 Mbps,41574 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,32 ms,840 Mbps,107520 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,904 Mbps,115712 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,670 Mbps,85811 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,77 ms,34 Mbps,4405 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,306 Mbps,39219 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,67 ms,383 Mbps,49049 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,148 ms,189 Mbps,24268 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,111 ms,184 Mbps,23552 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,88 ms,260 Mbps,33382 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,118 Mbps,15155 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,106 ms,0 Mbps,16 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,121 ms,214 Mbps,27443 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,154 ms,41 Mbps,5373 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,143 ms,31 Mbps,4063 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,112 Mbps,14438 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,182 ms,3 Mbps,396 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,160 ms,160 Mbps,20480 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,135 Mbps,17305 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,137 ms,121 Mbps,15564 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,165 ms,39 Mbps,4997 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:129,KR,Seoul,隧道,151 ms,2 Mbps,273 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,157 ms,137 Mbps,17612 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,147 ms,145 Mbps,18636 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,5 Mbps,688 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,164 ms,39 Mbps,5015 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,124 Mbps,15872 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,167 ms,21 Mbps,2766 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,42 Mbps,5500 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,21 Mbps,2761 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,174 ms,46 Mbps,5902 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,10 Mbps,1282 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,23 Mbps,2985 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,167 ms,40 Mbps,5121 kB/s
131.186.22.251,443,2602:ffe4:407:20da:0:51c5:f395:8c6f,SG,Singapore,隧道,199 ms,85 Mbps,10956 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,135 ms,0 Mbps,54 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,243 ms,75 Mbps,9720 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,137 ms,5 Mbps,641 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,167 ms,4 Mbps,553 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,256 ms,10 Mbps,1363 kB/s
47.236.112.218,443,47.236.1.53,SG,Singapore,隧道,278 ms,43 Mbps,5524 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,1 Mbps,239 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,217 ms,32 Mbps,4117 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,188 ms,0 Mbps,26 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,164 ms,40 Mbps,5135 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,271 ms,18 Mbps,2347 kB/s
