中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,53 ms,476 Mbps,61030 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,12 ms,556 Mbps,71168 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,224 Mbps,28774 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,411 Mbps,52633 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,28 ms,67 Mbps,8600 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,20 ms,69 Mbps,8958 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,568 Mbps,72704 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,56 ms,516 Mbps,66150 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,48 ms,514 Mbps,65843 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,554 Mbps,70963 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,70 ms,468 Mbps,60006 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,24 ms,1216 Mbps,155648 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,103 ms,220 Mbps,28262 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,30 Mbps,3882 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,230 Mbps,29491 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,72 ms,29 Mbps,3781 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,26 ms,5 Mbps,750 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,45 ms,466 Mbps,59699 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,184 Mbps,23654 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,114 ms,240 Mbps,30720 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,63 ms,524 Mbps,67174 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,416 Mbps,53350 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,116 ms,8 Mbps,1092 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,72 ms,388 Mbps,49766 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,177 Mbps,22732 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,148 Mbps,18944 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,117 ms,174 Mbps,22323 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,113 ms,44 Mbps,5691 kB/s
130.61.23.77,443,130.61.23.77,DE,169 Mbps,21708 kB/s
158.101.192.178,443,2a0b:21c0:100a:1b1:0:b406:d593:666f,DE,Frankfurt,隧道,142 ms,166 Mbps,21299 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,212 ms,2 Mbps,301 kB/s
150.230.115.129,443,2a0b:21c0:100a:1b0:0:d69b:482e:ed88,DE,Frankfurt,隧道,109 ms,212 Mbps,27136 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,18 ms,33 Mbps,4330 kB/s
193.123.56.90,443,163.123.193.23,DE,Frankfurt,隧道,132 ms,203 Mbps,26009 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,37 ms,22 Mbps,2927 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,127 ms,33 Mbps,4345 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,135 ms,189 Mbps,24268 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,123 ms,41 Mbps,5359 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,123 ms,27 Mbps,3524 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,105 ms,39 Mbps,4996 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,76 ms,568 Mbps,72806 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,178 ms,36 Mbps,4679 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,215 ms,88 Mbps,11264 kB/s
144.22.252.124,443,144.22.252.124,BR,S
