中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,60 Mbps,7752 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,8 Mbps,1059 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,330 Mbps,42291 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,56 ms,339 Mbps,43417 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,67 ms,348 Mbps,44544 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,390 Mbps,49971 kB/s
152.70.52.84,443,163.123.193.23,DE,Frankfurt,隧道,97 ms,200 Mbps,25600 kB/s
35.197.23.75,443,35.212.240.155,US,Seattle,隧道,75 ms,108 Mbps,13824 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,71 ms,309 Mbps,39628 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,90 ms,287 Mbps,36761 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,272 Mbps,34816 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,345 Mbps,44236 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,235 Mbps,30105 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,229 Mbps,29388 kB/s
35.230.79.26,443,35.212.240.155,US,Seattle,隧道,79 ms,222 Mbps,28467 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,47 Mbps,6121 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,47 Mbps,6103 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,44 Mbps,5739 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,42 Mbps,5419 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,112 Mbps,14438 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,38 Mbps,4970 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,36 Mbps,4671 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,37 Mbps,4794 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,237 ms,29 Mbps,3737 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,226 ms,37 Mbps,4773 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,243 ms,32 Mbps,4135 kB/s
