中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,394 Mbps,50483 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a0,US,Los Angeles,隧道,70 ms,70 Mbps,8962 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,240 Mbps,30822 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,524 Mbps,67174 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,14 ms,682 Mbps,87347 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,88 ms,351 Mbps,44953 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,246 Mbps,31539 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,369 Mbps,47308 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,87 Mbps,11161 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,8 ms,80 Mbps,10240 kB/s
35.197.23.75,443,35.212.145.57,US,Seattle,隧道,67 ms,366 Mbps,46899 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,221 Mbps,28364 kB/s
35.230.79.26,443,35.212.145.57,US,Seattle,隧道,84 ms,334 Mbps,42803 kB/s
193.123.38.223,443,2a0b:21c0:100a:1f9:0:abf3:dba1:7c6d,DE,Frankfurt,隧道,99 ms,221 Mbps,28364 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,328 Mbps,41984 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,44 Mbps,5741 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,90 ms,45 Mbps,5770 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,45 Mbps,5806 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,97 ms,323 Mbps,41369 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,95 ms,41 Mbps,5337 kB/s
158.101.217.62,443,2606:f240:f00:83a7:0:a6b2:10fe:568a,US,Frankfurt,隧道,97 ms,212 Mbps,27238 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,99 ms,43 Mbps,5565 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,266 Mbps,34099 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,311 Mbps,39833 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,225 Mbps,28876 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,89 ms,48 Mbps,6153 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,242 Mbps,31027 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,149 Mbps,19148 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,25 Mbps,3238 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,95 ms,47 Mbps,6081 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,210 ms,128 Mbps,16384 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,242 ms,2 Mbps,316 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,217 ms,78 Mbps,10035 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,174 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,225 ms,19 Mbps,2432 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,240 ms,30 Mbps,3938 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:5e,KR,Seoul,隧道,203 ms,36 Mbps,4611 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,182 ms,78 Mbps,10035 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,241 ms,36 Mbps,4689 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,236 ms,3 Mbps,422 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,35 Mbps,4524 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,33 Mbps,4256 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,264 ms,28 Mbps,3622 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,239 ms,46 Mbps,5941 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,136 ms,0 Mbps,84 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,236 ms,74 Mbps,9506 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,233 ms,2 Mbps,259 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,208 ms,31 Mbps,4095 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,219 ms,0 Mbps,5 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,192 ms,5 Mbps,711 kB/s
