中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,1000 Mbps,128000 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,49 ms,611 Mbps,78233 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,117 ms,71 Mbps,9098 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,183 Mbps,23449 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,267 Mbps,34201 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,61 ms,415 Mbps,53145 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,66 ms,477 Mbps,61132 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,204 Mbps,26214 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,18 ms,9 Mbps,1183 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,60 ms,368 Mbps,47206 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,10 ms,706 Mbps,90419 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,33 ms,67 Mbps,8593 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,93 ms,445 Mbps,57036 kB/s
193.123.60.41,443,2a0b:21c0:1007:1c9:0:a165:eec7:f308,DE,Frankfurt,隧道,116 ms,174 Mbps,22323 kB/s
141.144.199.182,443,2a0b:21c0:1007:1ca:0:a048:74a4:3c14,DE,Frankfurt,隧道,136 ms,188 Mbps,24166 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,25 ms,9 Mbps,1159 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,82 ms,508 Mbps,65126 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,176 Mbps,22528 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,55 ms,48 Mbps,6257 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,19 ms,97 Mbps,12492 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,62 ms,459 Mbps,58777 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,121 ms,159 Mbps,20377 kB/s
130.162.215.254,443,2a0b:21c0:100a:1b3:0:feaf:f7dc:1dee,DE,Frankfurt,隧道,129 ms,163 Mbps,20889 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,128 Mbps,16384 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,104 ms,174 Mbps,22323 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,56 ms,155 Mbps,19865 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,64 ms,380 Mbps,48640 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,104 ms,52 Mbps,6706 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,104 ms,204 Mbps,26112 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,69 ms,9 Mbps,1198 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,106 ms,32 Mbps,4150 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::26a:18,US,Los Angeles,隧道,54 ms,47 Mbps,6100 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,23 ms,79 Mbps,10137 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,71 ms,419 Mbps,53657 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,68 ms,388 Mbps,49766 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,129 ms,46 Mbps,6014 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,185 ms,96 Mbps,12288 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,190 ms,30 Mbps,3966 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,130 ms,43 Mbps,5579 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,120 ms,196 Mbps,25190 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,221 ms,2 Mbps,309 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,131 ms,44 Mbps,5703 kB/s
150.230.63.93,443,150.230.63.93,34 Mbps,4470 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,120 ms,26 Mbps,3393 kB/s
152.70.49.180,443,2a0b:21c0:1007:1c9:0:9b61:9c23:e77a,DE,Frankfurt,隧道,122 ms,206 Mbps,26419 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,117 ms,185 Mbps,23756 kB/s
129.154.204.223,443,2607:a400:a:16b:0:e795:26b6:b073,US,Los Angeles,隧道,222 ms,74 Mbps,9547 kB/s
141.147.105.212,443,98.98.156.22,DE,Frankfurt,隧道,146 ms,96 Mbps,12390 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,187 ms,136 Mbps,17408 kB/s
144.22.252.124,443,144.22.252.124,BR,S
