中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,981 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,504 Mbps,64512 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,69 ms,357 Mbps,45772 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,248 Mbps,31744 kB/s
129.146.46.164,443,129.146.46.164,US,314 Mbps,40243 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,448 Mbps,57446 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,68 ms,421 Mbps,53964 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,59 ms,350 Mbps,44851 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,65 ms,324 Mbps,41472 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,325 Mbps,41676 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,68 ms,367 Mbps,47001 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,76 ms,420 Mbps,53862 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,218 Mbps,27955 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,68 ms,440 Mbps,56422 kB/s
141.144.201.185,443,2606:f240:f00:a683:0:38a7:22cb:c5e,DE,Frankfurt,隧道,99 ms,233 Mbps,29900 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,52 Mbps,6705 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,240 Mbps,30822 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,258 Mbps,33075 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,48 Mbps,6248 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,42 Mbps,5490 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,147 Mbps,18841 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,41 Mbps,5324 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,32 Mbps,4218 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,2 Mbps,308 kB/s
