中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,108 ms,200 Mbps,25702 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,25 ms,53 Mbps,6867 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,505 Mbps,64716 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,229 Mbps,29388 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,31 ms,493 Mbps,63180 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,19 ms,29 Mbps,3806 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,40 Mbps,5123 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,74 ms,282 Mbps,36147 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,23 ms,17 Mbps,2202 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,82 ms,252 Mbps,32256 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,104 ms,271 Mbps,34713 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,188 Mbps,24166 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,117 ms,230 Mbps,29491 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,106 ms,375 Mbps,48025 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,273 Mbps,35020 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,236 Mbps,30310 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,50 Mbps,6418 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,230 Mbps,29491 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,113 ms,8 Mbps,1140 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,50 ms,656 Mbps,83968 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,223 ms,92 Mbps,11776 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,2 Mbps,368 kB/s
158.101.207.200,443,2606:f240:f00:dd8d:0:d1a3:238d:bc28,US,Frankfurt,隧道,105 ms,224 Mbps,28672 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,195 Mbps,24985 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,98 ms,291 Mbps,37273 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,41 Mbps,5261 kB/s
144.21.60.118,443,98.98.156.30,DE,Frankfurt,隧道,96 ms,208 Mbps,26726 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,107 ms,19 Mbps,2509 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,136 ms,64 Mbps,8247 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,70 ms,463 Mbps,59289 kB/s
144.22.252.124,443,144.22.252.124,BR,S
