中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,472 Mbps,60416 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,49 ms,520 Mbps,66560 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,51 ms,331 Mbps,42393 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,357 Mbps,45772 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,52 ms,519 Mbps,66457 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,41 ms,57 Mbps,7407 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,17 ms,744 Mbps,95334 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,59 ms,598 Mbps,76595 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,1176 Mbps,150528 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,545 Mbps,69836 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,3 Mbps,459 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,108 ms,179 Mbps,22937 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,54 ms,512 Mbps,65638 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,241 Mbps,30924 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,424 Mbps,54272 kB/s
143.47.245.250,443,2a0b:21c0:100a:1b1:0:183c:7da3:2697,DE,Frankfurt,隧道,110 ms,198 Mbps,25395 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,54 Mbps,7005 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,71 ms,274 Mbps,35123 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,23 ms,86 Mbps,11059 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,101 ms,45 Mbps,5844 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,488 Mbps,62464 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,191 Mbps,24473 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,118 ms,32 Mbps,4126 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,51 ms,392 Mbps,50278 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,278 Mbps,35635 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,68 ms,444 Mbps,56832 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,142 ms,44 Mbps,5726 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,188 Mbps,24166 kB/s
144.22.252.124,443,144.22.252.124,BR,S
