中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,70 ms,286 Mbps,36659 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,101 ms,244 Mbps,31232 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,235 Mbps,30105 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,Los Angeles,隧道,0 ms,46 Mbps,5921 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,559 Mbps,71577 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,66 ms,349 Mbps,44748 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,340 Mbps,43520 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,13 ms,74 Mbps,9521 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,8 ms,65 Mbps,8423 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,74 ms,41 Mbps,5274 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,332 Mbps,42496 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,132 ms,46 Mbps,5889 kB/s
192.9.138.241,443,192.9.138.241,US,288 Mbps,36864 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,37 ms,668 Mbps,85504 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,389 Mbps,49868 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,66 ms,349 Mbps,44748 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,228 Mbps,29184 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,156 Mbps,19968 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,236 Mbps,30310 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,46 Mbps,6009 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,80 ms,45 Mbps,5868 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,98 ms,47 Mbps,6143 kB/s
193.123.39.64,443,163.123.193.23,DE,Frankfurt,隧道,92 ms,220 Mbps,28160 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,215 Mbps,27545 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,69 ms,298 Mbps,38195 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,85 ms,235 Mbps,30105 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,201 Mbps,25804 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,44 Mbps,5696 kB/s
141.147.79.170,443,2a0b:21c0:1007:cb:0:c84d:f892:ec13,DE,Frankfurt,隧道,94 ms,136 Mbps,17408 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,100 ms,44 Mbps,5728 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,89 ms,234 Mbps,30003 kB/s
141.144.200.67,443,2a0b:21c0:100a:1b2:0:224f:b042:7d83,DE,Frankfurt,隧道,92 ms,248 Mbps,31744 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,352 Mbps,45056 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,286 Mbps,36659 kB/s
