中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,7 Mbps,937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,52 ms,424 Mbps,54374 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,49 ms,601 Mbps,77004 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,48 ms,332 Mbps,42496 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,278 Mbps,35635 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,52 ms,520 Mbps,66662 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,48 ms,415 Mbps,53145 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,410 Mbps,52531 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,51 ms,564 Mbps,72192 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,74 ms,471 Mbps,60313 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,439 Mbps,56217 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,257 Mbps,32972 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,196 Mbps,25190 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,203 Mbps,26009 kB/s
84.235.175.57,443,2606:f240:f00:83a7:0:44e1:188d:c764,DE,Frankfurt,隧道,109 ms,192 Mbps,24678 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,46 Mbps,5934 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,151 ms,44 Mbps,5717 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,151 ms,43 Mbps,5613 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,152 Mbps,19558 kB/s
131.186.33.175,443,152.70.108.200,JP,Tokyo,隧道,148 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,27 Mbps,3513 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,37 Mbps,4774 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,129 ms,42 Mbps,5426 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,35 Mbps,4492 kB/s
146.56.131.153,443,132.226.239.169,KR,Seoul,隧道,203 ms,78 Mbps,9984 kB/s
