中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,22 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,24 ms,681 Mbps,87244 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,1648 Mbps,210944 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,39 ms,621 Mbps,79564 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,20 ms,469 Mbps,60108 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,615 Mbps,78745 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,364 Mbps,46694 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,30 ms,928 Mbps,118784 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,19 ms,448 Mbps,57344 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,79 ms,5 Mbps,725 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,30 Mbps,3854 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,230 Mbps,29491 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,113 ms,46 Mbps,5894 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,44 Mbps,5708 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,45 Mbps,5840 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,171 ms,124 Mbps,15872 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,42 Mbps,5453 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,130 Mbps,16691 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,116 Mbps,14950 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,175 ms,30 Mbps,3874 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,177 ms,41 Mbps,5314 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,138 ms,133 Mbps,17100 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,37 Mbps,4793 kB/s
