中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,38 Mbps,4922 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,159 ms,164 Mbps,21094 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,223 ms,81 Mbps,10444 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,233 ms,62 Mbps,7987 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,212 ms,31 Mbps,4081 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,192 ms,88 Mbps,11366 kB/s
130.162.144.191,443,2a09:bac1:3f60::299:10,KR,Seoul,隧道,220 ms,38 Mbps,4984 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,202 ms,91 Mbps,11673 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,240 ms,31 Mbps,3969 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,220 ms,36 Mbps,4732 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,223 ms,11 Mbps,1522 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,234 ms,2 Mbps,290 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,239 ms,3 Mbps,451 kB/s
158.180.88.31,443,2602:ffe4:407:21d9:0:e381:ae02:ec7d,SG,Singapore,隧道,247 ms,59 Mbps,7590 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,248 ms,40 Mbps,5156 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,257 ms,25 Mbps,3297 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,231 ms,54 Mbps,6930 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,202 ms,13 Mbps,1709 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,211 ms,2 Mbps,304 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,234 ms,0 Mbps,61 kB/s
