中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,1080 Mbps,138240 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,308 Mbps,39424 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,49 ms,461 Mbps,59084 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,452 Mbps,57856 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,48 ms,452 Mbps,57856 kB/s
192.9.138.241,443,192.9.138.241,US,412 Mbps,52736 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,561 Mbps,71884 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,441 Mbps,56524 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,378 Mbps,48435 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,60 ms,472 Mbps,60416 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,55 Mbps,7150 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,66 ms,63 Mbps,8093 kB/s
129.159.205.103,443,129.159.205.103,DE,Frankfurt,中转,109 ms,42 Mbps,5434 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,145 ms,337 Mbps,43212 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,198 Mbps,25395 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,416 Mbps,53248 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,151 Mbps,19353 kB/s
193.123.38.126,443,2a0b:21c0:1007:1c9:0:284:d363:c9a1,DE,Frankfurt,隧道,108 ms,176 Mbps,22528 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,7 Mbps,968 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,48 ms,448 Mbps,57446 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,332 Mbps,42598 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,55 ms,46 Mbps,5898 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,101 ms,44 Mbps,5639 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,166 Mbps,21299 kB/s
141.144.194.57,443,2606:f240:f00:2be4:0:db58:ea05:f821,US,Frankfurt,隧道,108 ms,156 Mbps,20070 kB/s
138.2.176.252,443,2a0b:21c0:100a:1b5:0:8891:16c4:e346,DE,Frankfurt,隧道,180 ms,94 Mbps,12083 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,16 ms,348 Mbps,44544 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,197 ms,44 Mbps,5729 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,200 Mbps,25600 kB/s
138.3.249.67,443,2a0b:21c0:100a:1b1:0:3fd2:939e:acee,DE,Frankfurt,隧道,109 ms,192 Mbps,24678 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,125 ms,188 Mbps,24166 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,169 ms,90 Mbps,11571 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,121 Mbps,15564 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,74 ms,0 Mbps,90 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,49 ms,46 Mbps,5951 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,277 ms,34 Mbps,4371 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,182 ms,83 Mbps,10649 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,168 Mbps,21504 kB/s
141.144.203.197,443,2a0b:21c0:1007:1c7:0:f896:7a81:2719,DE,Frankfurt,隧道,108 ms,154 Mbps,19763 kB/s
193.123.61.169,443,2a0b:21c0:100a:1f9:0:1551:7e72:9638,DE,Frankfurt,隧道,108 ms,200 Mbps,25600 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,101 ms,204 Mbps,26214 kB/s
130.162.144.191,443,2a09:bac1:3f60:90::20b:3f,KR,Seoul,隧道,191 ms,38 Mbps,4902 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,163 ms,54 Mbps,6943 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,169 ms,40 Mbps,5180 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,173 ms,103 Mbps,13209 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,177 ms,192 Mbps,24576 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,194 ms,29 Mbps,3800 kB/s
8.219.171.149,443,8.222.222.65,SG,Singapore,隧道,243 ms,54 Mbps,6940 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,58 ms,439 Mbps,56217 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,351 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,209 ms,0 Mbps,59 kB/s
8.222.203.242,443,47.245.125.52,SG,Singapore,隧道,240 ms,53 Mbps,6852 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,109 ms,180 Mbps,23142 kB/s
150.230.215.33,443,2602:ffe4:407:21d9:0:8767:ffc8:9aec,SG,Singapore,隧道,227 ms,52 Mbps,6728 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,195 ms,71 Mbps,9164 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,214 ms,59 Mbps,7583 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,194 ms,30 Mbps,3857 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,204 ms,65 Mbps,8391 kB/s
8.222.147.176,443,47.236.1.53,SG,Singapore,隧道,239 ms,48 Mbps,6252 kB/s
8.212.44.95,443,47.76.21.93,HK,Hong Kong,隧道,214 ms,64 Mbps,8220 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,193 ms,69 Mbps,8899 kB/s
8.219.205.150,443,8.222.236.107,SG,Singapore,隧道,240 ms,49 Mbps,6372 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,143 ms,9 Mbps,1261 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,198 ms,85 Mbps,10956 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,202 ms,41 Mbps,5332 kB/s
8.219.49.204,443,47.245.125.52,SG,Singapore,隧道,241 ms,57 Mbps,7385 kB/s
8.219.202.219,443,47.245.84.175,SG,Singapore,隧道,243 ms,48 Mbps,6225 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,212 ms,67 Mbps,8686 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,115 ms,43 Mbps,5620 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,41 Mbps,5368 kB/s
8.219.55.179,443,47.236.58.234,SG,Singapore,隧道,243 ms,54 Mbps,7023 kB/s
47.245.91.168,443,8.222.210.246,SG,Singapore,隧道,240 ms,56 Mbps,7268 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,186 ms,48 Mbps,6198 kB/s
