中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,15 ms,1768 Mbps,226304 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,452 Mbps,57958 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,380 Mbps,48742 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,896 Mbps,114688 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,24 ms,944 Mbps,120832 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,5 ms,1736 Mbps,222208 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,11 ms,2216 Mbps,283648 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,36 ms,936 Mbps,119808 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,690 Mbps,88371 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,24 ms,800 Mbps,102400 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,346 Mbps,44339 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,47 Mbps,6109 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,105 ms,40 Mbps,5216 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,119 ms,244 Mbps,31232 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,220 Mbps,28262 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,96 ms,2 Mbps,307 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,124 ms,40 Mbps,5196 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,40 Mbps,5134 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,185 ms,97 Mbps,12492 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,131 ms,159 Mbps,20377 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,136 Mbps,17510 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,47 Mbps,6059 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,172 ms,139 Mbps,17817 kB/s
8.219.179.34,443,8.222.236.107,SG,Singapore,隧道,172 ms,72 Mbps,9218 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,197 ms,96 Mbps,12288 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,149 ms,40 Mbps,5137 kB/s
158.180.95.219,443,2602:ffe4:407:20da:0:b24f:8cb7:8a47,SG,Singapore,隧道,185 ms,96 Mbps,12288 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,182 ms,3 Mbps,418 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,165 ms,39 Mbps,5004 kB/s
