中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,43 ms,510 Mbps,65331 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,69 ms,341 Mbps,43724 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,12 ms,136 Mbps,17408 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,5 ms,1 Mbps,194 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,13 ms,61 Mbps,7846 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,824 Mbps,105472 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,205 Mbps,26316 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,390 Mbps,49971 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,71 ms,327 Mbps,41881 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,207 Mbps,26521 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,332 Mbps,42598 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,51 Mbps,6635 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,38 ms,791 Mbps,101273 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,89 ms,240 Mbps,30720 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,92 ms,364 Mbps,46592 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,73 ms,48 Mbps,6144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,283 Mbps,36249 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,234 Mbps,30003 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:42,US,Los Angeles,隧道,67 ms,64 Mbps,8224 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,104 ms,49 Mbps,6318 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,100 ms,41 Mbps,5290 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,259 Mbps,33177 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,97 ms,47 Mbps,6099 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,107 ms,276 Mbps,35328 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,114 Mbps,14643 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,87 ms,353 Mbps,45260 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,83 ms,196 Mbps,25088 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,103 ms,46 Mbps,5935 kB/s
168.138.149.17,443,168.138.149.17,BR,S
