中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,9 ms,1640 Mbps,209920 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,920 Mbps,117760 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,28 ms,463 Mbps,59289 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,2112 Mbps,270336 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,7 ms,2288 Mbps,292864 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,22 ms,896 Mbps,114688 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,25 ms,976 Mbps,124928 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,652 Mbps,83558 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,808 Mbps,103424 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,400 Mbps,51302 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,260 Mbps,33280 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,46 Mbps,5964 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,47 Mbps,6071 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,112 ms,1 Mbps,209 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,45 Mbps,5855 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,147 Mbps,18841 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,123 Mbps,15769 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,43 Mbps,5527 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,172 ms,117 Mbps,15052 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,38 Mbps,4967 kB/s
