中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,105 ms,216 Mbps,27648 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,104 ms,44 Mbps,5746 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,86 ms,303 Mbps,38809 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,232 Mbps,29798 kB/s
150.230.148.47,443,2a0b:21c0:100a:1fa:0:69ab:f312:811b,DE,Frankfurt,隧道,110 ms,244 Mbps,31232 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,268 Mbps,34304 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,96 ms,228 Mbps,29286 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,92 ms,42 Mbps,5384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,99 ms,232 Mbps,29696 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,14 ms,98 Mbps,12595 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,166 ms,47 Mbps,6026 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,113 ms,224 Mbps,28672 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,96 Mbps,12390 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,100 ms,260 Mbps,33382 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,146 ms,152 Mbps,19558 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,74 ms,451 Mbps,57753 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,44 ms,50 Mbps,6518 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,19 ms,8 Mbps,1122 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,105 ms,26 Mbps,3377 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,222 ms,74 Mbps,9536 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,17 Mbps,2296 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,264 ms,2 Mbps,264 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,183 ms,100 Mbps,12800 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,228 ms,0 Mbps,66 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,191 ms,45 Mbps,5772 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,40 Mbps,5136 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,102 ms,448 Mbps,57446 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,249 ms,0 Mbps,33 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,47 Mbps,6103 kB/s
193.122.109.208,443,217.142.144.225,KR,Seoul,隧道,224 ms,79 Mbps,10137 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,105 ms,46 Mbps,5918 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,123 ms,4 Mbps,515 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,88 ms,458 Mbps,58675 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,101 ms,45 Mbps,5827 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,254 ms,31 Mbps,4062 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,244 ms,56 Mbps,7282 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,149 ms,175 Mbps,22425 kB/s
130.162.144.191,443,2a09:bac5:4756:155::22:13b,KR,Seoul,隧道,234 ms,33 Mbps,4288 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:115,KR,Seoul,隧道,224 ms,80 Mbps,10240 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,115 ms,47 Mbps,6143 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,128 ms,108 Mbps,13926 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,226 ms,36 Mbps,4712 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,253 ms,65 Mbps,8447 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,227 ms,38 Mbps,4914 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,24 Mbps,3133 kB/s
143.47.189.4,443,2a0b:21c0:100a:1b7:0:9cc:397:ca2e,DE,Frankfurt,隧道,125 ms,240 Mbps,30720 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,245 ms,78 Mbps,10035 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,182 ms,84 Mbps,10854 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,92 Mbps,11776 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,191 ms,83 Mbps,10649 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,275 ms,43 Mbps,5621 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,252 ms,51 Mbps,6576 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,214 ms,84 Mbps,10752 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,229 ms,67 Mbps,8627 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,246 ms,35 Mbps,4527 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,241 ms,66 Mbps,8559 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,245 ms,38 Mbps,4875 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,255 ms,1 Mbps,245 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,281 ms,73 Mbps,9401 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,222 ms,5 Mbps,660 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,246 ms,10 Mbps,1330 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,228 ms,67 Mbps,8677 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,258 ms,36 Mbps,4690 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,96 ms,44 Mbps,5744 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,124 ms,0 Mbps,38 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,106 ms,116 Mbps,14848 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,97 ms,312 Mbps,40038 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,105 ms,296 Mbps,37990 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,104 ms,47 Mbps,6074 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,236 ms,73 Mbps,9465 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,233 ms,6 Mbps,769 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,211 ms,36 Mbps,4706 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,238 ms,0 Mbps,69 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,244 ms,10 Mbps,1404 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,32 Mbps,4213 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,1265 ms,1 Mbps,196 kB/s
47.57.14.118,443,47.254.95.194,US,San Jose,隧道,277 ms,0 Mbps,16 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,68 ms,0 Mbps,4 kB/s
