中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,110 Mbps,14131 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,532 Mbps,68096 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,14 ms,33 Mbps,4281 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,3 ms,635 Mbps,81305 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,422 Mbps,54067 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,61 Mbps,7912 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,75 ms,329 Mbps,42188 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,290 Mbps,37171 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,94 ms,72 Mbps,9338 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,75 ms,360 Mbps,46080 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,245 Mbps,31436 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,278 Mbps,35635 kB/s
129.146.240.62,443,129.146.240.62,US,Salt Lake City,中转,76 ms,312 Mbps,40038 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,74 ms,410 Mbps,52531 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,140 Mbps,18022 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,228 Mbps,29184 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,75 ms,399 Mbps,51097 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,85 ms,44 Mbps,5740 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,93 ms,24 Mbps,3121 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,79 ms,290 Mbps,37171 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,89 ms,275 Mbps,35225 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,104 ms,196 Mbps,25088 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,263 Mbps,33689 kB/s
129.146.243.241,443,129.146.243.241,US,Los Angeles,中转,87 ms,311 Mbps,39833 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,47 Mbps,6089 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,90 ms,45 Mbps,5769 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,80 ms,45 Mbps,5885 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,190 Mbps,24371 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,104 ms,220 Mbps,28262 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,106 ms,274 Mbps,35123 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,91 ms,282 Mbps,36147 kB/s
192.18.134.231,443,192.18.134.231,US,Denver,中转,83 ms,274 Mbps,35123 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,92 ms,350 Mbps,44851 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,104 ms,49 Mbps,6309 kB/s
168.138.149.17,443,168.138.149.17,BR,S
