中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,7 ms,674 Mbps,86323 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,453 Mbps,58060 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,96 Mbps,12390 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,19 ms,30 Mbps,3868 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,407 Mbps,52121 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,83 ms,226 Mbps,28979 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,420 Mbps,53862 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,44 Mbps,5682 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,82 ms,313 Mbps,40140 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,238 Mbps,30515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,207 Mbps,26521 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,67 ms,401 Mbps,51404 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,338 Mbps,43315 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,53 Mbps,6797 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,75 ms,256 Mbps,32768 kB/s
129.146.46.164,443,129.146.46.164,,San Jose,中转,0 ms,133 Mbps,17100 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26b:67,US,Los Angeles,隧道,76 ms,64 Mbps,8249 kB/s
130.61.23.77,443,130.61.23.77,DE,176 Mbps,22630 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,102 ms,48 Mbps,6174 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,15 Mbps,1931 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,242 Mbps,31027 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,92 ms,253 Mbps,32460 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,117 ms,72 Mbps,9288 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,87 ms,45 Mbps,5875 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,70 ms,46 Mbps,5908 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,70 ms,313 Mbps,40140 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,43 Mbps,5560 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,251 Mbps,32153 kB/s
168.138.149.17,443,168.138.149.17,BR,S
