中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,39 ms,629 Mbps,80588 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,547 Mbps,70041 kB/s
129.146.46.164,443,129.146.46.164,360 Mbps,46182 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,9 ms,466 Mbps,59699 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,294 Mbps,37683 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,687 Mbps,87961 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,546 Mbps,69939 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,7 Mbps,963 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,591 Mbps,75673 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,42 ms,588 Mbps,75366 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,62 ms,47 Mbps,6068 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,30 ms,682 Mbps,87347 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,39 ms,460 Mbps,58982 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,190 Mbps,24371 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,44 Mbps,5683 kB/s
193.123.34.7,443,2606:f240:f00:b2ed:0:b903:3043:9128,US,Frankfurt,隧道,142 ms,139 Mbps,17817 kB/s
143.47.185.70,443,2606:f240:f00:5a42:0:1013:c00d:82e,US,Frankfurt,隧道,136 ms,128 Mbps,16486 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,138 Mbps,17715 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,42 Mbps,5397 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,143 ms,38 Mbps,4886 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,128 Mbps,16486 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,40 Mbps,5226 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,131 Mbps,16793 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,144 ms,40 Mbps,5198 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,163 ms,47 Mbps,6125 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,170 ms,43 Mbps,5610 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,150 ms,127 Mbps,16281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,42 Mbps,5446 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,42 Mbps,5442 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,174 ms,7 Mbps,936 kB/s
