中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1400 Mbps,179200 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,753 Mbps,96460 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,11 ms,309 Mbps,39628 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,352 Mbps,45056 kB/s
35.197.23.75,443,35.212.233.117,US,Seattle,隧道,68 ms,367 Mbps,47001 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,244 Mbps,31232 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,346 Mbps,44339 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,412 Mbps,52736 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,268 Mbps,34406 kB/s
35.230.79.26,443,35.212.233.117,US,Seattle,隧道,70 ms,337 Mbps,43212 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,43 Mbps,5531 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,69 ms,270 Mbps,34611 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,313 Mbps,40140 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,205 Mbps,26316 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,41 Mbps,5371 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,265 Mbps,33996 kB/s
158.101.221.74,443,2606:f240:f00:2be4:0:b890:6ca1:992f,DE,Frankfurt,隧道,91 ms,240 Mbps,30720 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,248 Mbps,31846 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,301 Mbps,38604 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,126 Mbps,16179 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,48 Mbps,6190 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,43 Mbps,5526 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,41 Mbps,5351 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,230 ms,31 Mbps,3981 kB/s
8.219.116.162,443,47.84.40.188,SG,Singapore,隧道,239 ms,22 Mbps,2913 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,204 ms,38 Mbps,4933 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,209 ms,34 Mbps,4431 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,236 ms,2 Mbps,290 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,1006 ms,14 Mbps,1873 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,27 Mbps,3492 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,365 ms,0 Mbps,8 kB/s
