中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,46 ms,415 Mbps,53145 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,76 ms,384 Mbps,49152 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,17 ms,37 Mbps,4800 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,68 Mbps,8748 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,16 ms,495 Mbps,63385 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,81 ms,444 Mbps,56832 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,72 ms,378 Mbps,48435 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,272 Mbps,34816 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,80 Mbps,10240 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,240 Mbps,30720 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,92 ms,293 Mbps,37580 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,218 Mbps,27955 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,72 ms,294 Mbps,37683 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,117 ms,23 Mbps,2961 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,92 ms,356 Mbps,45568 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,81 ms,278 Mbps,35635 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,227 Mbps,29081 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,267 Mbps,34201 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,42 Mbps,5484 kB/s
158.178.154.78,443,2a0b:21c0:1007:c7:0:376e:7b09:91ec,DE,Frankfurt,隧道,89 ms,126 Mbps,16179 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,74 ms,31 Mbps,4014 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,96 ms,310 Mbps,39731 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,281 Mbps,36044 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,88 ms,45 Mbps,5873 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,37 ms,707 Mbps,90521 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,49 Mbps,6277 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,93 ms,48 Mbps,6213 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,94 ms,274 Mbps,35123 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,43 Mbps,5556 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,69 Mbps,8955 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,89 ms,262 Mbps,33587 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,90 ms,45 Mbps,5785 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,87 ms,253 Mbps,32460 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,110 Mbps,14131 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,46 Mbps,5928 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,95 ms,45 Mbps,5763 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,40 Mbps,5242 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,116 ms,67 Mbps,8659 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,87 Mbps,11161 kB/s
168.138.149.17,443,168.138.149.17,BR,S
