中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.130.65,443,192.18.130.65,US,San Jose,中转,12 ms,824 Mbps,105472 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,14 ms,403 Mbps,51609 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,31 ms,968 Mbps,123904 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,66 ms,320 Mbps,40960 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,1880 Mbps,240640 kB/s
8.219.99.43,443,8.222.222.65,SG,Singapore,隧道,175 ms,97 Mbps,12492 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,364 Mbps,46592 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,31 ms,797 Mbps,102092 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,642 Mbps,82227 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,28 ms,960 Mbps,122880 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,32 ms,451 Mbps,57753 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,33 ms,67 Mbps,8678 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,113 ms,46 Mbps,6000 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,11 ms,583 Mbps,74649 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,429 Mbps,54988 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,43 ms,695 Mbps,88985 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,8 ms,667 Mbps,85401 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,73 ms,348 Mbps,44646 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,21 ms,80 Mbps,10240 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,74 ms,51 Mbps,6643 kB/s
141.144.195.62,443,98.98.156.18,DE,Frankfurt,隧道,175 ms,110 Mbps,14131 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,190 ms,120 Mbps,15360 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,163 ms,132 Mbps,16998 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,68 ms,0 Mbps,116 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,78 ms,48 Mbps,6250 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,205 Mbps,26316 kB/s
8.219.135.175,443,8.219.142.198,SG,Singapore,隧道,189 ms,89 Mbps,11468 kB/s
8.222.65.69,443,8.216.92.214,JP,Tokyo,隧道,130 ms,27 Mbps,3493 kB/s
8.219.164.133,443,8.222.220.238,SG,Singapore,隧道,175 ms,82 Mbps,10547 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,182 ms,134 Mbps,17203 kB/s
8.219.67.67,443,8.222.210.246,SG,Singapore,隧道,188 ms,60 Mbps,7788 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,101 ms,218 Mbps,27955 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,171 ms,36 Mbps,4666 kB/s
129.159.198.107,443,2606:f240:f00:a683:0:1328:358c:17a9,US,Frankfurt,隧道,186 ms,134 Mbps,17203 kB/s
141.147.79.216,443,2a0b:21c0:100a:1b1:0:b71f:dc3d:bc75,DE,Frankfurt,隧道,161 ms,83 Mbps,10649 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,186 ms,46 Mbps,5911 kB/s
8.219.179.141,443,47.236.58.234,SG,Singapore,隧道,180 ms,100 Mbps,12800 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,128 ms,145 Mbps,18636 kB/s
8.219.63.115,443,47.236.58.234,SG,Singapore,隧道,172 ms,100 Mbps,12902 kB/s
8.219.182.241,443,8.222.220.238,SG,Singapore,隧道,178 ms,74 Mbps,9563 kB/s
