中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,915 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,800 Mbps,102400 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,307 Mbps,39321 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,69 ms,336 Mbps,43110 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,69 ms,482 Mbps,61747 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,69 ms,327 Mbps,41881 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,318 Mbps,40755 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,282 Mbps,36147 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,65 ms,365 Mbps,46796 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,46 Mbps,5961 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,76 ms,368 Mbps,47206 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,309 Mbps,39628 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,333 Mbps,42700 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,245 Mbps,31436 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,49 Mbps,6350 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,255 Mbps,32665 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,43 Mbps,5543 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,141 Mbps,18124 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,47 Mbps,6098 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,180 ms,130 Mbps,16691 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,41 Mbps,5290 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,38 Mbps,4968 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,237 ms,54 Mbps,6967 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,20 Mbps,2666 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,209 ms,35 Mbps,4519 kB/s
