中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,68 Mbps,8723 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,18 ms,69 Mbps,8950 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,81 ms,387 Mbps,49561 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,419 Mbps,53657 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,24 ms,554 Mbps,70963 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,91 ms,384 Mbps,49152 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,234 Mbps,30003 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,358 Mbps,45875 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,31 ms,52 Mbps,6671 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,69 ms,372 Mbps,47718 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,40 ms,669 Mbps,85708 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,104 ms,42 Mbps,5465 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,89 ms,40 Mbps,5127 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,45 Mbps,5881 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,260 Mbps,33280 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,2 Mbps,344 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,46 ms,63 Mbps,8077 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,113 ms,244 Mbps,31334 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,89 ms,9 Mbps,1180 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,294 Mbps,37683 kB/s
138.2.176.198,443,2a0b:21c0:100a:1b3:0:ee35:dfc7:bc8a,DE,Frankfurt,隧道,110 ms,108 Mbps,13926 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,241 Mbps,30924 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,31 ms,64 Mbps,8272 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,283 Mbps,36249 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,73 ms,58 Mbps,7530 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,78 ms,308 Mbps,39526 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,108 ms,48 Mbps,6214 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,81 ms,233 Mbps,29900 kB/s
158.101.201.213,443,2a0b:21c0:1007:1c7:0:e948:9d70:1d11,DE,Frankfurt,隧道,155 ms,240 Mbps,30720 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,111 Mbps,14233 kB/s
138.2.168.164,443,163.123.193.4,DE,Frankfurt,隧道,105 ms,2 Mbps,284 kB/s
158.101.208.175,443,2a0b:21c0:100a:1f9:0:1a3d:3a62:c2a9,DE,Frankfurt,隧道,102 ms,210 Mbps,26931 kB/s
47.90.141.204,443,91.149.239.145,US,Los Angeles,隧道,21 ms,16 Mbps,2097 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,68 ms,433 Mbps,55500 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
