中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,182 ms,38 Mbps,4966 kB/s
143.47.191.195,443,2a0b:21c0:100a:1b3:0:1d0b:66b:6f39,DE,Frankfurt,隧道,101 ms,126 Mbps,16179 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,185 ms,27 Mbps,3524 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,197 ms,30 Mbps,3961 kB/s
144.21.63.201,443,2a0b:21c0:1007:cb:0:bf95:a92b:2bc2,DE,Frankfurt,隧道,103 ms,127 Mbps,16281 kB/s
132.226.18.166,443,2607:a400:a:6c:0:b4c2:c604:8fed,US,Los Angeles,隧道,238 ms,59 Mbps,7595 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,238 ms,2 Mbps,260 kB/s
158.178.238.239,443,104.28.254.47,SG,Singapore,隧道,226 ms,28 Mbps,3626 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,248 ms,33 Mbps,4330 kB/s
64.110.89.180,443,2607:a400:a:6c:0:22d3:8fcb:5717,US,Los Angeles,隧道,209 ms,72 Mbps,9250 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,210 ms,70 Mbps,9058 kB/s
141.148.220.141,443,2a09:bac1:3680:18::243:1a,IN,Mumbai,隧道,212 ms,33 Mbps,4293 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,101 ms,44 Mbps,5712 kB/s
146.56.168.75,443,2607:a400:a:6c:0:96b:fb99:7052,US,Los Angeles,隧道,238 ms,70 Mbps,9039 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,129 ms,50 Mbps,6499 kB/s
152.70.253.62,443,2607:a400:a:6b:0:fc1e:f273:c0d9,US,Los Angeles,隧道,210 ms,77 Mbps,9912 kB/s
8.219.132.34,443,8.222.236.107,SG,Singapore,隧道,269 ms,55 Mbps,7042 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,227 ms,34 Mbps,4447 kB/s
131.186.46.80,443,2602:ffe4:407:20da:0:677:4caa:ac5b,SG,Singapore,隧道,253 ms,51 Mbps,6606 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,61 Mbps,7840 kB/s
144.22.252.124,443,144.22.252.124,BR,S
