中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,5 ms,64 Mbps,8319 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,564 Mbps,72192 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,922 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,370 Mbps,47411 kB/s
129.146.46.164,443,129.146.46.164,329 Mbps,42188 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,69 ms,322 Mbps,41267 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,72 ms,336 Mbps,43008 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,78 ms,248 Mbps,31846 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,68 ms,323 Mbps,41369 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,349 Mbps,44748 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,366 Mbps,46899 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,70 ms,317 Mbps,40652 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,253 Mbps,32460 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,284 Mbps,36454 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,212 Mbps,27136 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,214 Mbps,27443 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,48 Mbps,6192 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,2 Mbps,292 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,140 Mbps,18022 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,45 Mbps,5834 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,43 Mbps,5606 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,34 Mbps,4459 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,33 Mbps,4252 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,158 ms,43 Mbps,5615 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,41 Mbps,5260 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,259 ms,39 Mbps,5014 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,201 ms,77 Mbps,9880 kB/s
