中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,538 Mbps,68915 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2416 Mbps,309248 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,676 Mbps,86528 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,70 ms,341 Mbps,43724 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,656 Mbps,83968 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,308 Mbps,39526 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,75 ms,408 Mbps,52224 kB/s
35.230.79.26,443,35.212.254.121,US,Seattle,隧道,36 ms,944 Mbps,120832 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,21 ms,968 Mbps,123904 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,305 Mbps,39116 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,273 Mbps,35020 kB/s
35.197.23.75,443,35.212.254.121,US,Seattle,隧道,22 ms,904 Mbps,115712 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,72 ms,48 Mbps,6262 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,52 Mbps,6698 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,68 ms,304 Mbps,39014 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,121 ms,45 Mbps,5820 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,104 ms,44 Mbps,5696 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,42 Mbps,5461 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,213 ms,116 Mbps,14950 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,104 ms,255 Mbps,32665 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,113 ms,44 Mbps,5717 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,197 Mbps,25292 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,141 ms,168 Mbps,21606 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,152 ms,39 Mbps,5010 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,129 ms,147 Mbps,18841 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,100 Mbps,12902 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,127 ms,143 Mbps,18329 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,156 ms,38 Mbps,4907 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,145 ms,145 Mbps,18636 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,48 Mbps,6239 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,179 ms,160 Mbps,20582 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:86,KR,Seoul,隧道,155 ms,43 Mbps,5614 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,159 ms,30 Mbps,3885 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,43 Mbps,5606 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,150 ms,112 Mbps,14438 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,125 Mbps,16076 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,163 ms,40 Mbps,5148 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,4 Mbps,634 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,189 ms,40 Mbps,5149 kB/s
146.56.171.110,443,2602:ffe4:407:20d9:0:78d6:e359:2d9d,SG,Singapore,隧道,207 ms,80 Mbps,10342 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,39 Mbps,5054 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,184 ms,4 Mbps,545 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,2 Mbps,377 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,46 Mbps,6013 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,257 ms,69 Mbps,8887 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,183 ms,1 Mbps,136 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,184 ms,39 Mbps,5025 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,135 ms,13 Mbps,1769 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,262 ms,21 Mbps,2809 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,383 ms,0 Mbps,12 kB/s
