中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,317 Mbps,40652 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,328 Mbps,42086 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,512 Mbps,65536 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,70 ms,268 Mbps,34304 kB/s
47.253.206.29,443,47.253.206.29,US,Ashburn,中转,8 ms,38 Mbps,4876 kB/s
35.230.79.26,443,34.168.0.3,US,San Jose,隧道,66 ms,323 Mbps,41369 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,97 ms,282 Mbps,36147 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,66 Mbps,8547 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,29 ms,543 Mbps,69529 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,190 Mbps,24371 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,77 ms,268 Mbps,34406 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,231 Mbps,29593 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,87 ms,219 Mbps,28057 kB/s
192.9.158.188,443,2a09:bac1:76c0:1cf0::1d3:70,US,San Jose,隧道,70 ms,180 Mbps,23040 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,58 ms,20 Mbps,2560 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,19 Mbps,2497 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,84 ms,268 Mbps,34406 kB/s
47.253.223.200,443,47.253.223.200,US,Ashburn,中转,50 ms,391 Mbps,50073 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,69 ms,110 Mbps,14131 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,209 Mbps,26828 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,68 ms,7 Mbps,898 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,75 ms,261 Mbps,33484 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,129 Mbps,16588 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,63 ms,35 Mbps,4556 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,87 ms,41 Mbps,5338 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,97 ms,2 Mbps,328 kB/s
34.82.76.253,443,34.82.87.23,US,San Jose,隧道,68 ms,319 Mbps,40857 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,87 ms,48 Mbps,6158 kB/s
35.197.23.75,443,34.168.0.3,US,San Jose,隧道,68 ms,307 Mbps,39321 kB/s
193.122.59.252,443,2606:f240:f00:2be4:0:d2b5:40e4:c93f,US,Frankfurt,隧道,100 ms,224 Mbps,28672 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,49 Mbps,6391 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,89 ms,247 Mbps,31641 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,128 ms,272 Mbps,34918 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,208 Mbps,26624 kB/s
146.56.159.188,443,2607:a400:a:6b:0:600:1b4a:91eb,US,Los Angeles,隧道,203 ms,76 Mbps,9797 kB/s
193.123.32.30,443,2a0b:21c0:100a:1fa:0:4205:3077:ec4c,DE,Frankfurt,隧道,93 ms,216 Mbps,27750 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,90 ms,221 Mbps,28364 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,60 ms,353 Mbps,45260 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,199 ms,80 Mbps,10240 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,330 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,92 ms,216 Mbps,27750 kB/s
146.56.40.216,443,2607:a400:a:6b:0:30ca:12bc:c2b7,US,Los Angeles,隧道,194 ms,81 Mbps,10444 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,193 ms,79 Mbps,10137 kB/s
193.123.230.56,443,2607:a400:a:6b:0:e1e6:a61d:a903,US,Los Angeles,隧道,198 ms,73 Mbps,9397 kB/s
140.238.4.142,443,2607:a400:a:16b:0:989c:4644:c5f8,US,Los Angeles,隧道,224 ms,59 Mbps,7566 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,109 Mbps,14028 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,197 ms,85 Mbps,10956 kB/s
143.47.191.93,443,98.98.166.174,US,Frankfurt,隧道,93 ms,175 Mbps,22425 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,183 ms,33 Mbps,4282 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,248 ms,26 Mbps,3366 kB/s
141.148.220.141,443,2a09:bac1:36c0:18::1c5:74,IN,Mumbai,隧道,202 ms,28 Mbps,3654 kB/s
