中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,45 ms,475 Mbps,60825 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,156 Mbps,20070 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,123 ms,47 Mbps,6038 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,126 ms,269 Mbps,34508 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,221 Mbps,28364 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,31 ms,15 Mbps,2003 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,243 Mbps,31129 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,122 ms,189 Mbps,24268 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,62 ms,46 Mbps,5894 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,44 Mbps,5658 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,142 Mbps,18227 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,205 ms,4 Mbps,512 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,124 ms,45 Mbps,5846 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,36 Mbps,4682 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,124 ms,42 Mbps,5441 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,212 ms,2 Mbps,350 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,225 ms,82 Mbps,10547 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,163 ms,144 Mbps,18432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,223 ms,35 Mbps,4544 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,222 ms,108 Mbps,13926 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,21 Mbps,2754 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,199 ms,72 Mbps,9252 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,222 ms,43 Mbps,5550 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,229 ms,41 Mbps,5254 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,215 ms,30 Mbps,3887 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,212 ms,0 Mbps,16 kB/s
130.162.144.191,443,2a09:bac5:4734:1482::20b:59,KR,Seoul,隧道,222 ms,37 Mbps,4787 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,202 ms,38 Mbps,4893 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,231 ms,39 Mbps,5051 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,272 ms,25 Mbps,3240 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,253 ms,51 Mbps,6582 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,1155 ms,19 Mbps,2435 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,216 ms,31 Mbps,4019 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,36 Mbps,4730 kB/s
