中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,1112 Mbps,142336 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,368 Mbps,47104 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,119 ms,204 Mbps,26112 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,64 ms,380 Mbps,48640 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,605 Mbps,77516 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::26b:a5,US,Los Angeles,隧道,71 ms,46 Mbps,5979 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,97 ms,505 Mbps,64716 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,348 Mbps,44544 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,22 ms,477 Mbps,61132 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,95 ms,301 Mbps,38604 kB/s
47.253.152.99,443,47.253.152.99,US,Ashburn,中转,30 ms,331 Mbps,42393 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,34 ms,85 Mbps,10956 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,33 ms,6 Mbps,834 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,507 Mbps,64921 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,59 ms,53 Mbps,6906 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,42 ms,91 Mbps,11673 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,434 Mbps,55603 kB/s
143.47.185.119,443,2a0b:21c0:1007:1c8:0:9b1d:610b:5b43,DE,Frankfurt,隧道,115 ms,187 Mbps,23961 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,55 ms,526 Mbps,67379 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,107 ms,209 Mbps,26828 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,46 ms,63 Mbps,8105 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,58 ms,36 Mbps,4705 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,19 ms,81 Mbps,10444 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,57 ms,38 Mbps,4869 kB/s
