中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,4 Mbps,613 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,504 Mbps,64512 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,309 Mbps,39628 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,333 Mbps,42700 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,382 Mbps,48947 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,217 Mbps,27852 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,42 Mbps,5386 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,70 ms,331 Mbps,42393 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,375 Mbps,48025 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,456 Mbps,58368 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,71 ms,319 Mbps,40857 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,356 Mbps,45568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,262 Mbps,33587 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,81 ms,295 Mbps,37785 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,265 Mbps,33996 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,103 ms,206 Mbps,26419 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,108 Mbps,13824 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,38 Mbps,4875 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,32 Mbps,4140 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,38 Mbps,4989 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,213 ms,37 Mbps,4812 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,226 ms,1 Mbps,221 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,230 ms,64 Mbps,8200 kB/s
8.219.88.129,443,8.219.142.198,SG,Singapore,隧道,233 ms,60 Mbps,7689 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,236 ms,3 Mbps,504 kB/s
