中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,36 ms,658 Mbps,84275 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,36 ms,728 Mbps,93184 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,68 Mbps,8754 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,52 ms,525 Mbps,67276 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,12 ms,538 Mbps,68915 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,6 Mbps,882 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,100 ms,42 Mbps,5493 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,228 Mbps,29184 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,95 ms,240 Mbps,30822 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,112 ms,24 Mbps,3172 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,114 ms,250 Mbps,32051 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,82 ms,315 Mbps,40345 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,68 ms,45 Mbps,5821 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,394 Mbps,50483 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,39 ms,68 Mbps,8792 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,88 ms,382 Mbps,48947 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,292 Mbps,37376 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,99 ms,388 Mbps,49766 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,124 ms,45 Mbps,5769 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,312 Mbps,40038 kB/s
130.162.244.150,443,2a0b:21c0:1007:c7:0:bac9:6027:7e61,DE,Frankfurt,隧道,93 ms,247 Mbps,31641 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,85 ms,384 Mbps,49254 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,177 ms,117 Mbps,15052 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,96 ms,230 Mbps,29491 kB/s
141.148.239.46,443,2606:f240:f00:46c4:0:1222:ba6f:8277,US,Frankfurt,隧道,121 ms,138 Mbps,17715 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,80 ms,45 Mbps,5811 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,114 ms,246 Mbps,31539 kB/s
130.61.23.77,443,130.61.23.77,,Frankfurt,中转,0 ms,172 Mbps,22016 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,15 ms,55 Mbps,7125 kB/s
144.21.51.0,443,2a0b:21c0:1007:1c7:0:6dfd:c957:deda,DE,Frankfurt,隧道,130 ms,128 Mbps,16486 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,250 Mbps,32051 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,39 ms,17 Mbps,2205 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,25 ms,16 Mbps,2128 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,105 ms,19 Mbps,2558 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,93 ms,284 Mbps,36454 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,131 ms,80 Mbps,10342 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,91 ms,470 Mbps,60211 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,75 ms,43 Mbps,5570 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,301 Mbps,38604 kB/s
8.219.78.53,443,8.219.78.53,SG,Singapore,中转,243 ms,15 Mbps,1961 kB/s
144.22.252.124,443,144.22.252.124,BR,S
