中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,213 ms,32 Mbps,4215 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,247 ms,43 Mbps,5513 kB/s
8.218.135.92,443,8.218.135.92,HK,Hong Kong,中转,237 ms,6 Mbps,844 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,134 ms,181 Mbps,23244 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,36 Mbps,4664 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,118 ms,2 Mbps,313 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,224 ms,2 Mbps,313 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,197 ms,78 Mbps,10035 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,204 ms,77 Mbps,9932 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,237 ms,58 Mbps,7435 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,223 ms,38 Mbps,4909 kB/s
8.219.139.65,443,47.84.40.188,SG,Singapore,隧道,269 ms,26 Mbps,3432 kB/s
8.219.120.63,443,8.222.240.96,SG,Singapore,隧道,256 ms,50 Mbps,6497 kB/s
130.162.144.191,443,2a09:bac5:4752:1a14::299:3,KR,Seoul,隧道,206 ms,25 Mbps,3288 kB/s
149.129.8.215,443,47.88.8.186,3 Mbps,481 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,80 ms,296 Mbps,37888 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,281 ms,36 Mbps,4630 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,218 ms,36 Mbps,4670 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,287 ms,47 Mbps,6107 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,236 ms,68 Mbps,8798 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,257 ms,2 Mbps,285 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,245 ms,29 Mbps,3721 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,206 ms,52 Mbps,6752 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,251 ms,65 Mbps,8386 kB/s
47.57.245.232,443,47.88.7.145,US,San Jose,隧道,237 ms,0 Mbps,124 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,263 ms,96 Mbps,12288 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,262 ms,93 Mbps,11980 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,267 ms,55 Mbps,7152 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,112 ms,172 Mbps,22118 kB/s
193.123.60.174,443,2a0b:21c0:100a:1b7:0:21bd:c450:6889,DE,Frankfurt,隧道,107 ms,240 Mbps,30822 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,44 ms,65 Mbps,8339 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,111 ms,10 Mbps,1341 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,100 ms,323 Mbps,41369 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,53 ms,22 Mbps,2836 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,109 ms,16 Mbps,2068 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,109 ms,28 Mbps,3606 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,78 ms,2 Mbps,301 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,42 Mbps,5473 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,131 ms,1 Mbps,134 kB/s
143.47.226.251,443,2a0b:21c0:100a:1b0:0:5f8e:d3f4:e93d,DE,Frankfurt,隧道,120 ms,228 Mbps,29286 kB/s
152.70.59.27,443,2a0b:21c0:1007:ca:0:ff7b:3f91:2bdf,DE,Frankfurt,隧道,92 ms,236 Mbps,30310 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,233 ms,91 Mbps,11673 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,77 ms,46 Mbps,5907 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,165 ms,96 Mbps,12288 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,91 ms,124 Mbps,15872 kB/s
158.101.214.96,443,2a0b:21c0:1007:1c7:0:222a:fcbd:3397,DE,Frankfurt,隧道,103 ms,228 Mbps,29286 kB/s
193.123.56.137,443,209.177.81.218,DE,Frankfurt,隧道,110 ms,236 Mbps,30310 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,83 ms,0 Mbps,14 kB/s
130.162.185.97,443,2a0b:21c0:1007:c8:0:a08d:76b:ed53,DE,Frankfurt,隧道,140 ms,220 Mbps,28160 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,286 ms,53 Mbps,6811 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,277 ms,24 Mbps,3110 kB/s
143.47.187.250,443,2a0b:21c0:100a:1b3:0:1600:325e:f4a4,DE,Frankfurt,隧道,122 ms,236 Mbps,30208 kB/s
8.218.73.41,443,8.218.73.41,HK,Hong Kong,中转,247 ms,88 Mbps,11366 kB/s
8.212.44.95,443,47.76.21.103,HK,Hong Kong,隧道,255 ms,74 Mbps,9598 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,236 ms,73 Mbps,9380 kB/s
193.123.230.248,443,2603:c022:8019:7dcc:e550:2436:935c:766,KR,Seoul,隧道,243 ms,44 Mbps,5667 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,226 ms,19 Mbps,2444 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,193 ms,24 Mbps,3125 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,211 ms,9 Mbps,1187 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,237 ms,87 Mbps,11161 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,247 ms,33 Mbps,4341 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,226 ms,35 Mbps,4565 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,267 ms,60 Mbps,7726 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,251 ms,38 Mbps,4892 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,228 ms,0 Mbps,18 kB/s
8.219.186.60,443,8.222.240.96,SG,Singapore,隧道,263 ms,61 Mbps,7918 kB/s
8.219.137.252,443,47.245.127.33,SG,Singapore,隧道,252 ms,8 Mbps,1080 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,2 ms,37 Mbps,4763 kB/s
8.219.200.145,443,47.84.40.188,SG,Singapore,隧道,293 ms,24 Mbps,3133 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,704 ms,71 Mbps,9166 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,771 ms,80 Mbps,10240 kB/s
8.218.183.231,443,8.218.183.231,HK,Hong Kong,中转,254 ms,3 Mbps,471 kB/s
141.148.147.214,443,141.148.147.214,US,Los Angeles,中转,65 ms,12 Mbps,1540 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,229 ms,0 Mbps,21 kB/s
