中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ed:1173::1bd:f8,US,Los Angeles,隧道,19 ms,97 Mbps,12492 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,40 ms,323 Mbps,41369 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,23 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1640 Mbps,209920 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,613 Mbps,78540 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,25 ms,644 Mbps,82534 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,24 ms,960 Mbps,122880 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,69 ms,417 Mbps,53452 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,17 ms,789 Mbps,101068 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,62 ms,400 Mbps,51200 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,26 ms,952 Mbps,121856 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,84 ms,48 Mbps,6191 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,261 Mbps,33484 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,31 ms,300 Mbps,38400 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,29 ms,45 Mbps,5871 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,66 ms,381 Mbps,48844 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,171 Mbps,21913 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,160 ms,37 Mbps,4785 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,28 ms,560 Mbps,71680 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,118 Mbps,15155 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,122 Mbps,15667 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,159 ms,118 Mbps,15155 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,93 ms,26 Mbps,3408 kB/s
130.162.144.191,443,2a09:bac1:3f40:90::22:134,KR,Seoul,隧道,151 ms,39 Mbps,5100 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,26 ms,426 Mbps,54579 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,179 ms,3 Mbps,444 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,140 Mbps,18022 kB/s
141.148.230.93,443,98.98.166.178,US,Frankfurt,隧道,162 ms,117 Mbps,15052 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,44 Mbps,5696 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,74 ms,49 Mbps,6324 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,156 ms,0 Mbps,71 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,142 ms,134 Mbps,17203 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,1 Mbps,212 kB/s
144.22.252.124,443,144.22.252.124,BR,S
