中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,76 ms,193 Mbps,24780 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,323 Mbps,41369 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,647 Mbps,82841 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,71 ms,304 Mbps,38912 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,44 Mbps,5684 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,33 ms,74 Mbps,9578 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,2 ms,337 Mbps,43212 kB/s
35.197.23.75,443,34.82.74.154,US,Seattle,隧道,133 ms,331 Mbps,42393 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,91 ms,49 Mbps,6275 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,21 ms,752 Mbps,96256 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,496 Mbps,63488 kB/s
47.253.100.59,443,47.253.100.59,US,Ashburn,中转,96 ms,552 Mbps,70758 kB/s
132.226.31.178,443,2a09:bac1:7680:e18::c:3a8,US,Los Angeles,隧道,65 ms,47 Mbps,6041 kB/s
193.123.56.2,443,2a0b:21c0:1007:c8:0:d976:ff38:f813,DE,Frankfurt,隧道,89 ms,145 Mbps,18636 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,83 ms,47 Mbps,6017 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,70 ms,276 Mbps,35328 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,237 Mbps,30412 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,94 ms,135 Mbps,17305 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,90 ms,47 Mbps,6132 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,262 Mbps,33587 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,46 Mbps,5936 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29184 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,48 Mbps,6204 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,220 Mbps,28262 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,292 Mbps,37376 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,68 ms,92 Mbps,11776 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,160 ms,0 Mbps,38 kB/s
158.178.155.143,443,2606:f240:f00:46c4:0:cd9f:53bf:f22d,US,Frankfurt,隧道,161 ms,119 Mbps,15257 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,78 ms,304 Mbps,39014 kB/s
35.230.79.26,443,34.82.74.154,US,Seattle,隧道,157 ms,292 Mbps,37478 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,68 ms,46 Mbps,5951 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,202 Mbps,25907 kB/s
129.146.168.102,443,2a09:bac5:60eb:1173::1bd:108,US,Los Angeles,隧道,85 ms,12 Mbps,1631 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,95 ms,194 Mbps,24883 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,96 ms,43 Mbps,5517 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,102 ms,36 Mbps,4706 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,150 ms,273 Mbps,35020 kB/s
193.123.61.235,443,23.236.112.222,DE,Frankfurt,隧道,88 ms,144 Mbps,18534 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,205 ms,94 Mbps,12083 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,45 Mbps,5868 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,183 ms,33 Mbps,4235 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,97 ms,218 Mbps,27955 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,214 ms,58 Mbps,7482 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,203 ms,23 Mbps,2955 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,186 ms,32 Mbps,4178 kB/s
146.56.143.160,443,2607:a400:a:6b:0:2d9b:ee4d:7fb4,US,Los Angeles,隧道,206 ms,69 Mbps,8836 kB/s
138.3.209.122,443,2602:ffe4:407:21d9:0:48ee:1da5:6e73,SG,Singapore,隧道,244 ms,28 Mbps,3597 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,119 Mbps,15257 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,241 ms,7 Mbps,936 kB/s
8.222.254.245,443,8.222.207.55,SG,Singapore,隧道,264 ms,46 Mbps,5950 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,190 ms,41 Mbps,5290 kB/s
47.74.42.114,443,47.74.42.114,JP,Tokyo,中转,167 ms,17 Mbps,2298 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,189 ms,39 Mbps,5006 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,197 ms,77 Mbps,9903 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,194 ms,77 Mbps,9865 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,191 ms,78 Mbps,10035 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,224 ms,58 Mbps,7426 kB/s
47.243.249.213,443,47.243.249.213,HK,Hong Kong,中转,234 ms,52 Mbps,6765 kB/s
8.222.242.115,443,8.222.236.107,SG,Singapore,隧道,264 ms,34 Mbps,4399 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,218 ms,31 Mbps,4095 kB/s
8.219.77.174,443,8.222.222.65,SG,Singapore,隧道,266 ms,15 Mbps,1946 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,310 ms,2 Mbps,274 kB/s
8.219.67.17,443,8.219.96.61,SG,Singapore,隧道,265 ms,16 Mbps,2084 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,193 ms,76 Mbps,9771 kB/s
8.222.203.105,443,8.219.142.198,SG,Singapore,隧道,264 ms,41 Mbps,5305 kB/s
8.219.85.56,443,47.245.125.52,SG,Singapore,隧道,267 ms,38 Mbps,4954 kB/s
8.222.228.144,443,8.222.210.246,SG,Singapore,隧道,265 ms,38 Mbps,4966 kB/s
