中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,758 Mbps,97075 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,288 Mbps,36864 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,49 ms,480 Mbps,61440 kB/s
129.146.46.164,443,129.146.46.164,US,324 Mbps,41472 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,49 ms,402 Mbps,51507 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,31 ms,2 Mbps,338 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,451 Mbps,57753 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,412 Mbps,52736 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,56 ms,498 Mbps,63795 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,433 Mbps,55500 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,59 ms,393 Mbps,50380 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,190 Mbps,24371 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,44 Mbps,5681 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,188 Mbps,24166 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,209 Mbps,26828 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,181 Mbps,23244 kB/s
193.123.60.41,443,163.123.193.3,DE,Munich,隧道,112 ms,224 Mbps,28672 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,46 Mbps,5959 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,47 Mbps,6118 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,152 ms,43 Mbps,5626 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,148 ms,42 Mbps,5482 kB/s
141.147.117.4,443,163.123.193.5,DE,Munich,隧道,112 ms,194 Mbps,24883 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,38 Mbps,4964 kB/s
