中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,945 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,645 Mbps,82636 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,317 Mbps,40652 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,347 Mbps,44441 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,242 Mbps,31027 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,363 Mbps,46489 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,46 Mbps,5949 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,226 Mbps,28979 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,327 Mbps,41881 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,277 Mbps,35532 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,49 Mbps,6384 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,308 Mbps,39424 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,228 Mbps,29286 kB/s
143.47.176.251,443,2606:f240:f00:b2ed:0:ad70:1b03:d9b3,US,Munich,隧道,102 ms,263 Mbps,33689 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,47 Mbps,6058 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,41 Mbps,5332 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,38 Mbps,4966 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,135 Mbps,17305 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,35 Mbps,4551 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,30 Mbps,3962 kB/s
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,249 ms,49 Mbps,6380 kB/s
