中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1096 Mbps,140288 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,549 Mbps,70348 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,5 Mbps,690 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,32 Mbps,4172 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,51 ms,544 Mbps,69632 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,92 ms,472 Mbps,60518 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,356 Mbps,45670 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,39 ms,796 Mbps,101888 kB/s
129.146.7.98,443,2a09:bac5:60eb:183c::26a:78,US,Los Angeles,隧道,67 ms,61 Mbps,7819 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,19 ms,36 Mbps,4616 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,53 ms,554 Mbps,70963 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,46 Mbps,5961 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,40 ms,31 Mbps,3973 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,141 Mbps,18124 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,50 ms,565 Mbps,72396 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,130 ms,177 Mbps,22732 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,537 Mbps,68812 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,112 ms,228 Mbps,29184 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,75 ms,420 Mbps,53760 kB/s
144.22.252.124,443,144.22.252.124,BR,S
