中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,50 Mbps,6495 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,872 Mbps,111616 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,58 ms,444 Mbps,56832 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,60 ms,471 Mbps,60313 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,51 ms,514 Mbps,65843 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,6 Mbps,886 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,55 ms,364 Mbps,46694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,412 Mbps,52736 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,75 ms,500 Mbps,64000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,413 Mbps,52940 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,252 Mbps,32256 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,44 Mbps,5700 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,236 Mbps,30208 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,183 Mbps,23449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,213 Mbps,27340 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,163 Mbps,20889 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,122 Mbps,15667 kB/s
152.70.62.177,443,163.123.193.24,DE,Frankfurt,隧道,111 ms,176 Mbps,22528 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,152 ms,18 Mbps,2326 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,48 Mbps,6194 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,195 ms,33 Mbps,4336 kB/s
146.56.175.207,443,161.118.151.165,KR,Seoul,隧道,202 ms,83 Mbps,10649 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,40 Mbps,5236 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,43 Mbps,5597 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,31 Mbps,4064 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,237 ms,37 Mbps,4775 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,200 ms,0 Mbps,5 kB/s
