中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,282 Mbps,36147 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,536 Mbps,68710 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,57 ms,371 Mbps,47513 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,50 ms,430 Mbps,55091 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,49 ms,424 Mbps,54374 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,25 ms,335 Mbps,42905 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,388 Mbps,49766 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,117 ms,99 Mbps,12697 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:58,US,San Jose,隧道,53 ms,176 Mbps,22630 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,625 Mbps,80076 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,187 Mbps,23961 kB/s
129.146.168.102,443,104.28.237.112,US,Los Angeles,隧道,49 ms,34 Mbps,4374 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,33 ms,67 Mbps,8609 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,49 ms,382 Mbps,48947 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,52 ms,431 Mbps,55193 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,48 ms,476 Mbps,60928 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,52 ms,6 Mbps,868 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,49 ms,7 Mbps,982 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,54 ms,377 Mbps,48332 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,58 ms,777 Mbps,99532 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,42 ms,35 Mbps,4503 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,40 Mbps,5177 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,109 ms,166 Mbps,21299 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,49 ms,419 Mbps,53657 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,437 Mbps,56012 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,117 ms,5 Mbps,695 kB/s
140.238.126.249,443,2a0b:21c0:100a:1b2:0:3cbf:2a47:28da,DE,Amsterdam,隧道,109 ms,100 Mbps,12800 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,113 ms,188 Mbps,24166 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,187 Mbps,23961 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,40 Mbps,5223 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,192 ms,34 Mbps,4467 kB/s
150.230.122.76,443,150.230.122.76,GB,London,中转,98 ms,198 Mbps,25395 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,175 Mbps,22425 kB/s
152.70.56.107,443,2606:f240:f00:dd8d:0:6637:5218:a18a,US,Frankfurt,隧道,109 ms,100 Mbps,12800 kB/s
152.70.46.37,443,2a0b:21c0:1007:1ca:0:e6d9:689b:f44f,DE,Frankfurt,隧道,110 ms,132 Mbps,16998 kB/s
144.21.41.136,443,2a0b:21c0:1007:1cb:0:d45a:d6f7:18e8,DE,Frankfurt,隧道,109 ms,168 Mbps,21606 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,179 ms,95 Mbps,12185 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,109 ms,40 Mbps,5211 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,55 ms,356 Mbps,45568 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,117 ms,39 Mbps,5071 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,289 Mbps,37068 kB/s
144.22.252.124,443,144.22.252.124,BR,S
