中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.248.117,US,Seattle,隧道,69 ms,340 Mbps,43622 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,342 Mbps,43827 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,1 ms,69 Mbps,8886 kB/s
129.80.177.42,443,129.80.177.42,US,Newark,中转,6 ms,69 Mbps,8949 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,650 Mbps,83251 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,104 ms,38 Mbps,4960 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,289 Mbps,37068 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,385 Mbps,49356 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,301 Mbps,38604 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,221 Mbps,28364 kB/s
35.230.79.26,443,35.212.248.117,US,Seattle,隧道,86 ms,333 Mbps,42700 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,44 Mbps,5724 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,85 ms,265 Mbps,33996 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,250 Mbps,32051 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,302 Mbps,38707 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,552 Mbps,70758 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,236 Mbps,30208 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,112 ms,50 Mbps,6410 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,98 ms,412 Mbps,52838 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,74 ms,354 Mbps,45363 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,82 ms,284 Mbps,36352 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,2 ms,37 Mbps,4835 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,96 ms,439 Mbps,56217 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,81 ms,300 Mbps,38400 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,113 ms,47 Mbps,6042 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,91 ms,27 Mbps,3544 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,79 ms,47 Mbps,6105 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,48 Mbps,6257 kB/s
143.47.185.70,443,2a0b:21c0:1007:c8:0:f95a:e284:d363,DE,Frankfurt,隧道,117 ms,270 Mbps,34611 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,110 ms,267 Mbps,34201 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,237 Mbps,30412 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,230 ms,2 Mbps,323 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,88 ms,43 Mbps,5527 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,85 ms,30 Mbps,3865 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,224 ms,95 Mbps,12185 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,108 Mbps,13824 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,131 ms,47 Mbps,6110 kB/s
168.138.149.17,443,168.138.149.17,BR,S
