中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,21 ms,78 Mbps,10035 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,37 ms,1104 Mbps,141312 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,52 ms,383 Mbps,49049 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,99 Mbps,12697 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,313 Mbps,40140 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,209 Mbps,26828 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,127 ms,47 Mbps,6046 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,118 ms,197 Mbps,25292 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,468 Mbps,60006 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,74 ms,467 Mbps,59801 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,52 ms,49 Mbps,6314 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,23 ms,453 Mbps,58060 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,77 ms,507 Mbps,64921 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,65 ms,487 Mbps,62361 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,54 ms,411 Mbps,52633 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,421 Mbps,53964 kB/s
35.197.23.75,443,35.212.196.48,US,Seattle,隧道,49 ms,533 Mbps,68300 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,239 ms,87 Mbps,11161 kB/s
35.230.79.26,443,35.212.196.48,US,Seattle,隧道,50 ms,469 Mbps,60108 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,54 ms,51 Mbps,6593 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,35 Mbps,4598 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,118 ms,47 Mbps,6039 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,234 ms,16 Mbps,2132 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,63 ms,307 Mbps,39321 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,769 Mbps,98508 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,283 Mbps,36249 kB/s
47.90.141.204,443,91.149.239.198,US,Los Angeles,隧道,32 ms,1 Mbps,253 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,132 ms,226 Mbps,28979 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,115 Mbps,14745 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,17 Mbps,2297 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,47 Mbps,6019 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,209 Mbps,26828 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,125 ms,47 Mbps,6112 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,196 ms,104 Mbps,13312 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,128 ms,0 Mbps,56 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,156 ms,148 Mbps,18944 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,164 Mbps,20992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,216 ms,31 Mbps,4006 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,200 ms,0 Mbps,88 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,224 ms,41 Mbps,5304 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,106 ms,37 Mbps,4838 kB/s
168.138.149.17,443,168.138.149.17,BR,S
