中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,94 ms,301 Mbps,38604 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:34b,US,Los Angeles,隧道,71 ms,66 Mbps,8514 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,2 Mbps,368 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,50 ms,520 Mbps,66560 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,184 Mbps,23654 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,13 ms,1112 Mbps,142336 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,143 ms,38 Mbps,4966 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,69 ms,267 Mbps,34201 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,65 ms,452 Mbps,57958 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,29 ms,576 Mbps,73728 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,383 Mbps,49049 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,79 ms,405 Mbps,51916 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,24 ms,61 Mbps,7915 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,52 ms,94 Mbps,12083 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,17 ms,53 Mbps,6886 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,49 ms,23 Mbps,2964 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,119 ms,171 Mbps,21913 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,118 ms,44 Mbps,5674 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,66 ms,435 Mbps,55705 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,71 ms,517 Mbps,66252 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,188 Mbps,24166 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,421 Mbps,53964 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,210 Mbps,26931 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,57 ms,564 Mbps,72192 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,181 ms,90 Mbps,11571 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,120 ms,41 Mbps,5260 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,114 ms,40 Mbps,5199 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,112 ms,185 Mbps,23756 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,13 ms,64 Mbps,8242 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,147 Mbps,18841 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,66 ms,43 Mbps,5558 kB/s
158.101.219.95,443,2a0b:21c0:100a:1b7:0:4a8:f5bb:a76e,DE,Frankfurt,隧道,113 ms,169 Mbps,21708 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,137 ms,160 Mbps,20480 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,129 ms,43 Mbps,5506 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,130 ms,56 Mbps,7244 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,30 Mbps,3930 kB/s
141.144.207.131,443,2a0b:21c0:100a:1b7:0:726e:ff71:af9d,DE,Frankfurt,隧道,125 ms,199 Mbps,25497 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,117 ms,46 Mbps,6007 kB/s
152.70.49.76,443,2a0b:21c0:100a:1b1:0:9a67:bc06:c129,DE,Frankfurt,隧道,121 ms,108 Mbps,13824 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,69 ms,532 Mbps,68198 kB/s
130.162.144.191,443,2a09:bac1:3f20:90::299:66,KR,Seoul,隧道,224 ms,35 Mbps,4599 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,188 ms,133 Mbps,17100 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,133 ms,44 Mbps,5749 kB/s
144.22.252.124,443,144.22.252.124,BR,S
