中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,4 ms,912 Mbps,116736 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,22 ms,472 Mbps,60518 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,21 ms,976 Mbps,124928 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,7 ms,453 Mbps,58060 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,35 ms,984 Mbps,125952 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,680 Mbps,87040 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,21 ms,1008 Mbps,129024 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,23 ms,2520 Mbps,322560 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,78 ms,6 Mbps,774 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,111 ms,196 Mbps,25190 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,350 Mbps,44851 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,45 Mbps,5815 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,230 Mbps,29491 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,47 Mbps,6069 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,152 Mbps,19456 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,45 Mbps,5818 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,172 ms,132 Mbps,16998 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,185 ms,45 Mbps,5864 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,126 Mbps,16179 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,181 ms,94 Mbps,12083 kB/s
8.219.119.129,443,8.222.236.107,SG,Singapore,隧道,175 ms,93 Mbps,11980 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,135 Mbps,17305 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,8 Mbps,1054 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,41 Mbps,5346 kB/s
