中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,640 Mbps,82022 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,52 ms,446 Mbps,57139 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,434 Mbps,55603 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,51 ms,472 Mbps,60518 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,408 Mbps,52224 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,441 Mbps,56524 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,120 Mbps,15462 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,388 Mbps,49766 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,218 Mbps,27955 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,51 ms,456 Mbps,58470 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,235 Mbps,30105 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,115 ms,179 Mbps,22937 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,117 ms,45 Mbps,5818 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,143 ms,100 Mbps,12902 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,39 Mbps,5049 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,156 ms,147 Mbps,18841 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,96 ms,0 Mbps,32 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,40 Mbps,5239 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,119 ms,43 Mbps,5628 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,36 Mbps,4687 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,208 ms,0 Mbps,71 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,199 ms,40 Mbps,5200 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,218 ms,39 Mbps,5091 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,215 ms,71 Mbps,9128 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,217 ms,5 Mbps,671 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,212 ms,68 Mbps,8793 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,254 ms,51 Mbps,6575 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,178 ms,103 Mbps,13209 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,174 ms,1 Mbps,135 kB/s
