中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
158.101.218.195,443,2a0b:21c0:1007:1c8:0:260e:6814:be42,DE,Frankfurt,隧道,115 ms,227 Mbps,29081 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,134 ms,139 Mbps,17817 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,209 ms,118 Mbps,15155 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,248 ms,2 Mbps,352 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,219 ms,40 Mbps,5244 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b6:0:9241:d0d9:d695,DE,Frankfurt,隧道,151 ms,179 Mbps,22937 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,206 ms,37 Mbps,4751 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,118 ms,44 Mbps,5669 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,218 ms,0 Mbps,37 kB/s
146.56.129.186,443,146.56.129.186,KR,Seoul,中转,214 ms,62 Mbps,8044 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,189 ms,110 Mbps,14131 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,210 ms,65 Mbps,8375 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,240 ms,74 Mbps,9561 kB/s
158.101.141.253,443,158.101.141.253,JP,Tokyo,中转,245 ms,46 Mbps,6008 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,229 ms,40 Mbps,5178 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,231 ms,82 Mbps,10547 kB/s
8.212.48.236,443,47.76.21.93,HK,Hong Kong,隧道,264 ms,76 Mbps,9732 kB/s
130.162.144.191,443,2a09:bac1:3f00::22:138,KR,Seoul,隧道,218 ms,31 Mbps,3988 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,41 Mbps,5332 kB/s
130.162.135.9,443,130.162.135.9,KR,Seoul,中转,227 ms,39 Mbps,5099 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,221 ms,42 Mbps,5415 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,200 ms,84 Mbps,10752 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,1 Mbps,254 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,243 ms,66 Mbps,8459 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,225 ms,34 Mbps,4363 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,277 ms,88 Mbps,11366 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,72 Mbps,9222 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,172 ms,0 Mbps,34 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,229 ms,29 Mbps,3832 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,278 ms,54 Mbps,7017 kB/s
47.57.14.118,443,47.88.1.156,US,San Jose,隧道,232 ms,0 Mbps,33 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,1252 ms,0 Mbps,25 kB/s
