中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,28 ms,57 Mbps,7403 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,10 ms,1168 Mbps,149504 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,99 ms,232 Mbps,29696 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,33 ms,785 Mbps,100556 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,646 Mbps,82739 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,5 ms,108 Mbps,13824 kB/s
34.82.76.253,443,34.127.98.139,US,Seattle,隧道,71 ms,364 Mbps,46592 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1496 Mbps,191488 kB/s
35.197.23.75,443,35.212.151.84,US,Seattle,隧道,73 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,422 Mbps,54067 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,87 ms,251 Mbps,32153 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,39 Mbps,5049 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,248 Mbps,31846 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,233 Mbps,29900 kB/s
35.230.79.26,443,35.212.151.84,US,Seattle,隧道,72 ms,362 Mbps,46387 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,63 ms,49 Mbps,6329 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,229 Mbps,29388 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,178 ms,42 Mbps,5488 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,98 ms,45 Mbps,5777 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,301 Mbps,38604 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,44 Mbps,5670 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,263 Mbps,33689 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,252 Mbps,32256 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,110 ms,302 Mbps,38707 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,94 ms,39 Mbps,5011 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,44 Mbps,5665 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,186 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,299 kB/s
158.101.212.88,443,98.98.156.26,DE,Frankfurt,隧道,126 ms,204 Mbps,26112 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,206 ms,34 Mbps,4422 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,165 ms,173 Mbps,22220 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,162 ms,47 Mbps,6089 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,36 Mbps,4707 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,4 Mbps,621 kB/s
130.162.144.191,443,2a09:bac1:3f20::299:72,KR,Seoul,隧道,203 ms,31 Mbps,4093 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,219 ms,69 Mbps,8858 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,240 ms,196 Mbps,25088 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,32 Mbps,4196 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,223 ms,39 Mbps,5014 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,255 ms,97 Mbps,12492 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,256 ms,35 Mbps,4595 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,192 ms,85 Mbps,10956 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,233 ms,0 Mbps,51 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,223 ms,5 Mbps,655 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,265 ms,46 Mbps,5922 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,233 ms,2 Mbps,307 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,204 ms,28 Mbps,3606 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,232 ms,0 Mbps,29 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,94 ms,40 Mbps,5223 kB/s
