中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1952 Mbps,249856 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,26 ms,576 Mbps,73728 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,28 ms,671 Mbps,85913 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,33 ms,340 Mbps,43622 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,10 ms,960 Mbps,122880 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,67 ms,464 Mbps,59392 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,28 ms,912 Mbps,116736 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,7 ms,848 Mbps,108544 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,104 Mbps,13312 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,36 ms,912 Mbps,116736 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,69 ms,19 Mbps,2549 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,259 Mbps,33177 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,88 ms,50 Mbps,6444 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,169 ms,127 Mbps,16281 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,3 ms,912 Mbps,116736 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,27 Mbps,3456 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,147 ms,37 Mbps,4751 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,190 Mbps,24371 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,7 ms,1400 Mbps,179200 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,18 ms,571 Mbps,73113 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,84 ms,13 Mbps,1695 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,90 ms,47 Mbps,6074 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,91 ms,1 Mbps,135 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,143 ms,136 Mbps,17510 kB/s
130.162.144.191,443,2a09:bac1:3f40:90::20b:8d,KR,Seoul,隧道,149 ms,37 Mbps,4751 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,88 ms,41 Mbps,5284 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,108 Mbps,13824 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,163 ms,43 Mbps,5521 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,44 Mbps,5658 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,98 ms,13 Mbps,1685 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,144 ms,134 Mbps,17203 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,113 Mbps,14540 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,182 ms,96 Mbps,12390 kB/s
193.123.60.41,443,2a0b:21c0:100a:1b1:0:59a:ab98:a27a,DE,Frankfurt,隧道,183 ms,102 Mbps,13107 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,160 ms,41 Mbps,5290 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,106 ms,44 Mbps,5653 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,182 ms,120 Mbps,15462 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,146 ms,44 Mbps,5749 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,187 ms,112 Mbps,14336 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,183 ms,99 Mbps,12697 kB/s
141.144.202.248,443,2a0b:21c0:1007:1c7:0:dee9:a42c:dcf7,DE,Frankfurt,隧道,198 ms,100 Mbps,12902 kB/s
152.70.254.192,443,217.142.144.225,KR,Seoul,隧道,134 ms,130 Mbps,16691 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,164 ms,48 Mbps,6208 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,150 ms,120 Mbps,15360 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,81 ms,18 Mbps,2430 kB/s
47.90.141.204,443,91.149.239.70,US,Los Angeles,隧道,79 ms,34 Mbps,4418 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,198 ms,2 Mbps,357 kB/s
144.22.252.124,443,144.22.252.124,BR,S
