中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,1016 Mbps,130048 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,640 Mbps,81920 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,816 Mbps,104448 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,23 ms,322 Mbps,41267 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,31 ms,1000 Mbps,128000 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,641 Mbps,82124 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,676 Mbps,86528 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,42 ms,432 Mbps,55398 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,45 ms,554 Mbps,70963 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,4 Mbps,599 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,160 Mbps,20480 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,210 Mbps,26931 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,125 ms,28 Mbps,3627 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,131 ms,47 Mbps,6120 kB/s
18.184.55.249,443,18.184.55.249,DE,Amsterdam,中转,140 ms,185 Mbps,23756 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,45 Mbps,5852 kB/s
18.197.218.69,443,18.197.218.69,DE,Milan,中转,147 ms,158 Mbps,20275 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,164 ms,43 Mbps,5630 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,133 ms,312 Mbps,40038 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,37 Mbps,4788 kB/s
