中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,323 Mbps,41369 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,30 ms,424 Mbps,54272 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,111 ms,40 Mbps,5177 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,178 ms,99 Mbps,12697 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,184 ms,3 Mbps,435 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,140 Mbps,17920 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,173 ms,98 Mbps,12595 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,101 ms,44 Mbps,5712 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,146 ms,135 Mbps,17305 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,171 ms,42 Mbps,5456 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,169 ms,40 Mbps,5170 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,159 ms,32 Mbps,4146 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,162 ms,32 Mbps,4203 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,204 ms,130 Mbps,16691 kB/s
132.226.209.169,443,2606:f240:f00:83a7:0:5f4c:f665:b6a7,US,Frankfurt,隧道,157 ms,108 Mbps,13824 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,102 ms,40 Mbps,5130 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,190 ms,50 Mbps,6405 kB/s
144.22.252.124,443,144.22.252.124,BR,S
