中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,957 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,760 Mbps,97280 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,63 ms,309 Mbps,39628 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,304 Mbps,39014 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,362 Mbps,46387 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,294 Mbps,37683 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,255 Mbps,32665 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,252 Mbps,32256 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,92 ms,40 Mbps,5228 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,234 Mbps,30003 kB/s
193.123.34.7,443,2606:f240:f00:dd8d:0:3a1f:48d8:4cde,DE,Frankfurt,隧道,94 ms,231 Mbps,29593 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,43 Mbps,5590 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,41 Mbps,5365 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,104 Mbps,13414 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,35 Mbps,4533 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,35 Mbps,4534 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,32 Mbps,4110 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,28 Mbps,3588 kB/s
146.56.146.67,443,2602:ffe4:407:20da:0:ff11:eebf:3b0e,SG,Singapore,隧道,379 ms,39 Mbps,5107 kB/s
