中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,71 ms,448 Mbps,57344 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,2088 Mbps,267264 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,29 ms,952 Mbps,121856 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,19 ms,774 Mbps,99123 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,20 ms,564 Mbps,72294 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,48 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,33 ms,984 Mbps,125952 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,353 Mbps,45260 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,66 ms,413 Mbps,52940 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,24 ms,856 Mbps,109568 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,512 Mbps,65536 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,6 ms,403 Mbps,51609 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,31 ms,86 Mbps,11059 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,84 ms,13 Mbps,1683 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,97 ms,50 Mbps,6410 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,100 Mbps,12800 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,311 Mbps,39833 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,13 ms,896 Mbps,114688 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,174 ms,111 Mbps,14233 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,67 ms,44 Mbps,5696 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,336 Mbps,43008 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,144 ms,2 Mbps,260 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,31 Mbps,3973 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,424 kB/s
143.47.186.205,443,2a0b:21c0:100a:1b3:0:150:14dc:3434,DE,Frankfurt,隧道,167 ms,108 Mbps,13926 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,157 Mbps,20172 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,83 ms,0 Mbps,111 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,132 ms,136 Mbps,17510 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,171 ms,100 Mbps,12902 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,168 ms,40 Mbps,5154 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,79 ms,50 Mbps,6418 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,38 Mbps,4937 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,230 Mbps,29491 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,151 ms,40 Mbps,5185 kB/s
