中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,24 ms,944 Mbps,120832 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,21 ms,960 Mbps,122880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,30 ms,344 Mbps,44134 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,579 Mbps,74137 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1952 Mbps,249856 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,37 ms,936 Mbps,119808 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,19 ms,50 Mbps,6486 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,61 ms,442 Mbps,56627 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,8 ms,1352 Mbps,173056 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,4 ms,394 Mbps,50483 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,16 ms,768 Mbps,98304 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,64 ms,305 Mbps,39116 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,9 ms,912 Mbps,116736 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,6 Mbps,821 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,29 ms,619 Mbps,79257 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,75 ms,31 Mbps,4016 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,157 ms,112 Mbps,14438 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,160 Mbps,20582 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,146 ms,132 Mbps,16896 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,163 ms,120 Mbps,15462 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,160 ms,7 Mbps,907 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,203 Mbps,26009 kB/s
